data,titulo,classificacao,justificativa,link
30/10/2024,Caged registra criação de 247 mil postos de trabalho em setembro,NÃO,Notícia não é sobre política brasileira,https://agenciabrasil.ebc.com.br/economia/noticia/2024-10/caged-registra-criacao-de-247-mil-postos-de-trabalho-em-setembro
30/10/2024,STF faz audiência de conciliação sobre dívida do Rio com a União,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/justica/noticia/2024-10/stf-faz-audiencia-de-conciliacao-sobre-divida-do-rio-com-uniao
30/10/2024,"Infraestrutura urbana terá R$ 1,6 trilhão em investimentos até 2033",NÃO,Notícia não é sobre política brasileira,https://agenciabrasil.ebc.com.br/economia/noticia/2024-10/infraestrutura-urbana-tera-r-16-trilhao-em-investimentos-ate-2033
30/10/2024,"Após morte de torcedor, federação proíbe Mancha Alvi Verde em estádios",NÃO,Notícia não é sobre política brasileira,https://agenciabrasil.ebc.com.br/justica/noticia/2024-10/apos-morte-de-torcedor-federacao-proibe-mancha-alvi-verde-em-estadios
30/10/2024,CCJ do Senado aprova limite de ruído para fogos de artifício,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/politica/noticia/2024-10/ccj-do-senado-aprova-limite-de-ruido-para-fogos-de-artificio
30/10/2024,"Defesa de pautas de Marielle continua após sua morte, diz assessora",NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/justica/noticia/2024-10/defesa-de-bandeiras-de-marielle-continua-apos-sua-morte-diz-assessora
30/10/2024,Trilha de Letras recebe quadrinista e designer franco-brasileiro,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/geral/noticia/2024-10/trilha-de-letras-recebe-quadrinista-e-designer-franco-brasileiro
30/10/2024,Venezuela convoca embaixador no Brasil para consultas,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/internacional/noticia/2024-10/venezuela-convoca-embaixador-no-brasil-para-consultas
30/10/2024,Bombeiros controlam incêndio em shopping no centro de São Paulo,NÃO,Notícia não é sobre política brasileira,https://agenciabrasil.ebc.com.br/geral/noticia/2024-10/bombeiros-controlam-incendio-em-shopping-no-centro-de-sao-paulo
30/10/2024,"Ministro da Educação destaca importância da tecnologia, mas com limite",NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/educacao/noticia/2024-10/ministro-da-educacao-destaca-importancia-da-tecnologia-mas-com-limite
30/10/2024,"Brasil terá Pé-de-Meia para licenciaturas, diz ministro da Educação",NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/educacao/noticia/2024-10/brasil-tera-pe-de-meia-para-licenciaturas-diz-ministro-da-educacao
30/10/2024,"Steve Bannon, antigo conselheiro de Trump, foi libertado da prisão",NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/internacional/noticia/2024-10/steve-bannon-antigo-conselheiro-de-trump-foi-libertado-da-prisao
31/10/2024,Esquema de pirâmide que movimentou R$ 1 bi é alvo de operação no Rio,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/geral/noticia/2024-10/esquema-de-piramide-que-movimentou-r-1-bi-e-alvo-de-operacao-no-rio
31/10/2024,Número de lares urbanos com internet passou de 13% para 85% em 20 anos,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/geral/noticia/2024-10/numero-de-lares-urbanos-com-internet-passou-de-13-para-85-em-20-anos
31/10/2024,"ONU alerta para agravamento da fome em Gaza, no Sudão e Mali em 2025",NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/internacional/noticia/2024-10/onu-alerta-para-agravamento-da-fome-em-gaza-no-sudao-e-mali-em-2025
31/10/2024,"Desemprego cai para 6,4% entre julho e setembro, diz IBGE",NÃO,Notícia não é sobre política brasileira,https://agenciabrasil.ebc.com.br/economia/noticia/2024-10/desemprego-cai-para-64-entre-julho-e-setembro-diz-ibge
31/10/2024,"Morre em Florianópolis, aos 84 anos, o pianista Arthur Moreira Lima",NÃO,Notícia não é sobre política brasileira,https://agenciabrasil.ebc.com.br/cultura/noticia/2024-10/morre-em-florianopolis-o-pianista-arthur-moreira-lima
31/10/2024,Equipes de resgate procuram desaparecidos após enchentes na Espanha,NÃO,Notícia não é sobre política brasileira,https://agenciabrasil.ebc.com.br/internacional/noticia/2024-10/equipes-de-resgate-procuram-desaparecidos-apos-enchentes-na-espanha
31/10/2024,Marina Silva defende indígena detida na COP16 durante protesto,NÃO,Notícia não é sobre política brasileira,https://agenciabrasil.ebc.com.br/internacional/noticia/2024-10/marina-silva-defende-indigena-brasileira-presa-na-cop16
31/10/2024,Transição de governo municipal é tema de debate em São Paulo,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/politica/noticia/2024-10/transicao-de-governo-e-tema-de-seminario-em-sao-paulo
31/10/2024,Termina nesta quinta-feira prazo de adesão ao programa Litígio Zero,NÃO,Notícia não é sobre política brasileira,https://agenciabrasil.ebc.com.br/economia/noticia/2024-10/termina-nesta-quinta-feira-prazo-de-adesao-ao-programa-litigio-zero
31/10/2024,Cerca de 77 mil mulheres aguardam mamografia pelo SUS,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/saude/noticia/2024-10/cerca-de-77-mil-mulheres-aguardam-mamografia-pelo-sus
31/10/2024,Norma que considerou publicidade infantil abusiva completa 10 anos,NÃO,"Notícia sobre evento histórico/comemorativo, não instabilidade atual",https://agenciabrasil.ebc.com.br/geral/noticia/2024-10/norma-que-considerou-publicidade-infantil-abusiva-completa-10-anos
31/10/2024,Julgamento de caso Marielle é retomado na manhã desta quinta-feira,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/geral/noticia/2024-10/julgamento-de-caso-marielle-sera-retomado-na-manha-desta-quinta-feira
31/10/2024,Enem 2024: confira documentos aceitos nos dois dias de provas,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/educacao/noticia/2024-10/enem-2024-confira-documentos-aceitos-nos-dois-dias-de-provas
31/10/2024,Receita paga nesta quinta lote da malha fina do Imposto de Renda,NÃO,Notícia não é sobre política brasileira,https://agenciabrasil.ebc.com.br/economia/noticia/2024-10/receita-paga-nesta-quinta-lote-da-malha-fina-do-imposto-de-renda
31/10/2024,Número de homicídios no estado de São Paulo cresce em setembro,NÃO,Notícia não é sobre política brasileira,https://agenciabrasil.ebc.com.br/geral/noticia/2024-10/numero-de-homicidios-no-estado-de-sao-paulo-cresce-em-setembro
31/10/2024,"FGTS terá orçamento de R$ 142,3 bilhões para 2025",NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/economia/noticia/2024-10/fgts-tera-orcamento-de-r-1423-bilhoes-para-2025
31/10/2024,Governador de SP sugere ampliar propostas para a segurança pública,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/politica/noticia/2024-10/governador-de-sp-sugere-ampliar-propostas-para-seguranca-publica
31/10/2024,Veja íntegra da sentença que condena assassinos de Marielle e Anderson,NÃO,Notícia não é sobre política brasileira,https://agenciabrasil.ebc.com.br/justica/noticia/2024-10/veja-integra-da-sentenca-que-condena-assassinos-de-marielle-e-anderson
31/10/2024,Fazenda manda Anatel bloquear mais 1.443 sites de apostas,NÃO,Notícia não é sobre política brasileira,https://agenciabrasil.ebc.com.br/economia/noticia/2024-10/fazenda-manda-anatel-bloquear-mais-1443-sites-de-apostas
31/10/2024,"Fórmula 1 injetará R$ 2 bilhões na economia paulistana, estima SPTuris",NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/esportes/noticia/2024-10/formula-1-injetara-r-2-bilhoes-na-economia-paulistana-estima-spturis
31/10/2024,"Transporte escolar em rios terá reajuste em 2025, antecipa FNDE",NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/educacao/noticia/2024-10/transporte-escolar-em-rios-tera-reajuste-em-2025-antecipa-fnde
31/10/2024,Governo federal apresenta PEC da Segurança Pública aos estados,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/politica/noticia/2024-10/governo-federal-apresenta-pec-da-seguranca-publica-aos-estados
31/10/2024,Ronnie e Élcio são condenados por assassinar Marielle e Anderson,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/justica/noticia/2024-10/ronnie-e-elcio-sao-condenados-por-assassinar-marielle-e-anderson
31/10/2024,Petrovic define seleção de basquete para eliminatórias da AmeriCup,NÃO,Notícia não é sobre política brasileira,https://agenciabrasil.ebc.com.br/esportes/noticia/2024-10/petrovic-define-selecao-de-basquete-para-eliminatorias-da-americup
31/10/2024,Rios na Amazônia têm risco muito alto de contaminação por mercúrio,NÃO,Notícia não é sobre política brasileira,https://agenciabrasil.ebc.com.br/meio-ambiente/noticia/2024-10/rios-na-amazonia-tem-risco-muito-alto-de-contaminacao-por-mercurio
31/10/2024,Escolas buscam soluções para regular o uso de celular pelos alunos,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/educacao/noticia/2024-10/escolas-buscam-solucoes-para-regular-uso-de-celular-pelos-alunos
31/10/2024,"Consumo nos supermercados cresce 2,52% no acumulado do ano",NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/economia/noticia/2024-10/consumo-nos-supermercados-cresce-252-no-acumulado-do-ano
31/10/2024,Médicos reafirmam eficácia da mamografia para prevenir câncer de mama,NÃO,Notícia não é sobre política brasileira,https://agenciabrasil.ebc.com.br/saude/noticia/2024-10/medicos-reafirmam-eficacia-da-mamografia-para-prevenir-cancer-de-mama
31/10/2024,Justiça de São Paulo suspende leilão de concessão de escolas estaduais,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/educacao/noticia/2024-10/justica-de-sao-paulo-suspende-leilao-de-concessao-de-escolas-estaduais
31/10/2024,Caso Samarco: novo acordo pode beneficiar até 500 mil pessoas,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/meio-ambiente/noticia/2024-10/caso-samarco-novo-acordo-pode-beneficiar-ate-500-mil-pessoas
31/10/2024,"Maioria dos trabalhadores leva marmita para o trabalho, diz estudo",NÃO,Notícia não é sobre política brasileira,https://agenciabrasil.ebc.com.br/economia/noticia/2024-10/maioria-dos-trabalhadores-leva-marmita-para-o-trabalho-diz-estudo
31/10/2024,"No Dia da Poesia, veja dicas para incentivar a leitura entre crianças",NÃO,Notícia não é sobre política brasileira,https://agenciabrasil.ebc.com.br/cultura/noticia/2024-10/no-dia-da-poesia-veja-dicas-para-incentivar-leitura-entre-criancas
31/10/2024,MEC fará prova única de seleção para professores de escolas públicas,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/educacao/noticia/2024-10/mec-fara-prova-unica-de-selecao-para-professores-de-escolas-publicas
31/10/2024,Apagão em São Paulo: AGU acionará Enel por dano moral coletivo,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/economia/noticia/2024-10/agu-acionara-enel-por-dano-moral-coletivo
31/10/2024,AGU: propor anistia a condenados do 8 de janeiro é inconstitucional,SIM,"Indicadores: golpe de estado, anistia para golpistas",https://agenciabrasil.ebc.com.br/justica/noticia/2024-10/agu-propor-anistia-condenados-do-8-de-janeiro-e-inconstitucional
31/10/2024,STF forma maioria para tornar réu deputado Gustavo Gayer,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/justica/noticia/2024-10/stf-forma-maioria-para-tornar-reu-deputado-gustavo-gayer
31/10/2024,Número provisório de mortos nas inundações da Espanha sobe para 140,NÃO,Notícia não é sobre política brasileira,https://agenciabrasil.ebc.com.br/internacional/noticia/2024-10/numero-provisorio-de-mortos-nas-inundacoes-da-espanha-sobe-para-140
31/10/2024,PSG é punido com fechamento parcial do estádio por cantos homofóbicos,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/esportes/noticia/2024-10/psg-e-punido-com-fechamento-parcial-do-estadio-por-cantos-homofobicos
31/10/2024,Prefeito do Rio pede que cariocas se programem para o G20,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/geral/noticia/2024-10/prefeito-do-rio-pede-que-cariocas-se-programem-para-o-g20
31/10/2024,Valter Hugo Mãe participa de evento literário em Itabira,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/cultura/noticia/2024-10/valter-hugo-mae-participa-de-evento-literario-em-itabira
31/10/2024,Lula repete exames de imagem da cabeça e quadro é estável,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/politica/noticia/2024-10/lula-repete-exames-de-imagem-da-cabeca-e-quadro-e-estavel
31/10/2024,"Investimento em educação cai para 4,2% do PIB na América Latina",NÃO,Notícia não é sobre política brasileira,https://agenciabrasil.ebc.com.br/educacao/noticia/2024-10/investimento-em-educacao-cai-para-42-do-pib-na-america-latina
31/10/2024,Concerto com Alaíde Costa abre nova temporada do Projeto Pixinguinha,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/cultura/noticia/2024-10/concerto-com-alaide-costa-abre-nova-temporada-do-projeto-pixinguinha
31/10/2024,Palestina faria Israel repartir US$ 524 bilhões em petróleo e gás,NÃO,"Notícia sobre outro país, não instabilidade política brasileira",https://agenciabrasil.ebc.com.br/internacional/noticia/2024-10/estado-palestino-faria-israel-repartir-meio-trilhao-em-petroleo-e-gas
31/10/2024,Empresas e MEI podem regularizar dívidas com Simples até esta quinta,NÃO,Notícia não é sobre política brasileira,https://agenciabrasil.ebc.com.br/economia/noticia/2024-10/empresas-e-mei-podem-regularizar-dividas-com-simples-ate-esta-quinta
31/10/2024,Comissão de Educação aprova projeto que proíbe celular em escolas,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/educacao/noticia/2024-10/comissao-de-educacao-aprova-projeto-que-proibe-celular-em-escolas
31/10/2024,Caixa conclui pagamento da parcela de outubro do Bolsa Família,NÃO,Notícia não é sobre política brasileira,https://agenciabrasil.ebc.com.br/economia/noticia/2024-10/caixa-conclui-pagamento-da-parcela-de-outubro-do-bolsa-familia
31/10/2024,Botafogo avança e faz final da Libertadores com o Atlético-MG,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/esportes/noticia/2024-10/botafogo-avanca-e-faz-final-da-libertadores-com-o-atletico-mg
31/10/2024,Ministros do G20 debatem soluções integradas para desafios da saúde,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/saude/noticia/2024-10/ministros-do-g20-debatem-solucoes-integradas-para-desafios-da-saude
31/10/2024,Governo anuncia novas regras para transporte aéreo de pets,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/geral/noticia/2024-10/governo-anuncia-novas-regras-para-transporte-aereo-de-pets
31/10/2024,Paes defende fechamento do Santos Dumont durante Cúpula do G20,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/geral/noticia/2024-10/paes-defende-fechamento-do-santos-dumont-durante-cupula-do-g20
01/11/2024,Bloco afro Ilê Aiyê completa 50 anos,NÃO,Notícia não é sobre política brasileira,https://agenciabrasil.ebc.com.br/geral/noticia/2024-11/bloco-afro-ile-aiye-completa-50-anos
01/11/2024,"Vitória de Kamala Harris é mais segura para a democracia, diz Lula",NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/politica/noticia/2024-11/vitoria-de-kamala-harris-e-mais-segura-para-democracia-diz-lula
01/11/2024,Capital paulista recebe novo lote de vacinas contra dengue,NÃO,Notícia não é sobre política brasileira,https://agenciabrasil.ebc.com.br/saude/noticia/2024-11/capital-paulista-recebe-novo-lote-de-vacinas-contra-dengue
01/11/2024,Itamaraty cita “tom ofensivo” em manifestações de venezuelanos,NÃO,Notícia não é sobre política brasileira,https://agenciabrasil.ebc.com.br/politica/noticia/2024-11/itamaraty-cita-tom-ofensivo-em-manifestacoes-de-venezuelanos
01/11/2024,"Dólar sobe para R$ 5,87 e fecha no maior nível em quatro anos",NÃO,Notícia não é sobre política brasileira,https://agenciabrasil.ebc.com.br/economia/noticia/2024-11/dolar-sobe-para-r-587-e-fecha-no-maior-nivel-em-quatro-anos
01/11/2024,Rio contrata novo laboratório após casos de transplantes com HIV,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/saude/noticia/2024-11/rio-contrata-novo-laboratorio-apos-casos-de-transplantes-com-hiv
01/11/2024,Anvisa interdita fabricantes de câmaras de bronzeamento na Grande SP,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/saude/noticia/2024-11/anvisa-interdita-fabricantes-de-camaras-de-bronzeamento-na-grande-sp
01/11/2024,Justiça proíbe divulgação de informações falsas sobre mamografia,NÃO,Notícia não é sobre política brasileira,https://agenciabrasil.ebc.com.br/justica/noticia/2024-11/justica-proibe-divulgacao-de-informacoes-falsas-sobre-mamografia
01/11/2024,MEC estuda usar Enade como seleção unificada para professores,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/educacao/noticia/2024-11/mec-estuda-usar-enade-como-selecao-unificada-para-professores
01/11/2024,Pé-de-Meia Licenciatura pagará mais de R$ 500 para futuros professores,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/educacao/noticia/2024-11/pe-de-meia-licenciaturas-pagara-mais-de-r-500-para-futuros-mestres
01/11/2024,Morre menino de 5 anos baleado em Japeri,NÃO,Notícia não é sobre política brasileira,https://agenciabrasil.ebc.com.br/geral/noticia/2024-11/morre-menino-de-5-anos-baleado-em-japeri
01/11/2024,Saúde do professor é o principal desafio da educação em São Paulo,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/educacao/noticia/2024-11/saude-do-professor-e-o-principal-desafio-da-educacao-em-sao-paulo
01/11/2024,INSS monta força-tarefa para atender beneficiários com BPC bloqueado,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/economia/noticia/2024-11/inss-monta-forca-tarefa-para-atender-beneficiarios-com-bpc-bloqueado
01/11/2024,BNDES lidera ranking de transparência do Tribunal de Contas da União,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/economia/noticia/2024-11/bndes-lidera-ranking-de-transparencia-do-tcu
01/11/2024,Bandeira amarela passa a valer hoje e conta de luz ficará mais barata,NÃO,Notícia não é sobre política brasileira,https://agenciabrasil.ebc.com.br/economia/noticia/2024-11/bandeira-amarela-passa-valer-hoje-e-conta-de-luz-ficara-mais-barata
01/11/2024,LeBron James declara apoio a Kamala Harris,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/internacional/noticia/2024-11/lebron-james-declara-apoio-kamala-harris
01/11/2024,Rede de aplicação do Enem envolve mais de meio milhão de pessoas,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/educacao/noticia/2024-11/rede-de-aplicacao-do-enem-envolve-mais-de-meio-milhao-de-pessoas
01/11/2024,"Sem a presença de Neymar, Dorival convoca seleção para Eliminatórias",NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/esportes/noticia/2024-11/sem-presenca-de-neymar-dorival-convoca-selecao-para-eliminatorias
01/11/2024,Zezé Motta recebe título de Doutora Honoris Causa da Fiocruz,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/cultura/noticia/2024-11/zeze-motta-recebe-titulo-de-doutora-honoris-causa-da-fiocruz
01/11/2024,Maioria das cidades tem baixo índice de desenvolvimento sustentável,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/meio-ambiente/noticia/2024-11/maioria-das-cidades-tem-baixo-indice-de-desenvolvimento-sustentavel
01/11/2024,G20: declaração aponta redução de desastres como prioridade global,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/meio-ambiente/noticia/2024-11/g20-declaracao-aponta-reducao-de-desastres-como-prioridade-global
01/11/2024,Grande Prêmio do Brasil celebra o legado de Ayrton Senna,NÃO,Notícia não é sobre política brasileira,https://agenciabrasil.ebc.com.br/esportes/noticia/2024-11/grande-premio-do-brasil-celebrara-o-legado-de-ayrton-senna
01/11/2024,"Hoje é Dia: datas, fatos e feriados de novembro de 2024",NÃO,"Notícia sobre evento histórico/comemorativo, não instabilidade atual",https://agenciabrasil.ebc.com.br/geral/noticia/2024-10/hoje-e-dia-datas-fatos-e-feriados-de-novembro-de-2024
01/11/2024,Aeronaves da FAB se chocam durante voo de instrução em Pirassununga,NÃO,Notícia não é sobre política brasileira,https://agenciabrasil.ebc.com.br/geral/noticia/2024-11/aeronaves-da-fab-se-chocam-durante-voo-de-instrucao-em-pirassununga
01/11/2024,Novembro terá três feriados nacionais este ano,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/geral/noticia/2024-11/novembro-tera-tres-feriados-nacionais-este-ano
01/11/2024,Procon-SP reforça ações de atendimento para a Black Friday,NÃO,Notícia não é sobre política brasileira,https://agenciabrasil.ebc.com.br/geral/noticia/2024-11/procon-sp-reforca-acoes-de-atendimento-para-black-friday
01/11/2024,Operação da Polícia Civil mira seis torcedores da Mancha Alvi Verde,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/esportes/noticia/2024-11/operacao-da-policia-civil-mira-seis-torcedores-da-mancha-alvi-verde
01/11/2024,Afundamento do solo em Maceió: PF indicia 20 pessoas por crimes,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/justica/noticia/2024-11/afundamento-do-solo-em-maceio-pf-indicia-20-pessoas-por-crimes
01/11/2024,Dino determina recolhimento de livros acadêmicos discriminatórios,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/justica/noticia/2024-11/dino-determina-recolhimento-de-livros-academicos-discriminatorios
01/11/2024,Pré-sal tem recorde de produção em setembro,NÃO,Notícia não é sobre política brasileira,https://agenciabrasil.ebc.com.br/economia/noticia/2024-11/pre-sal-tem-recorde-de-producao-em-setembro
01/11/2024,Vacinação contra a poliomielite será retomada sábado no norte de Gaza,NÃO,Notícia não é sobre política brasileira,https://agenciabrasil.ebc.com.br/internacional/noticia/2024-11/vacinacao-contra-poliomielite-sera-retomada-sabado-no-norte-de-gaza
01/11/2024,InfoGripe indica manutenção de queda de casos de covid-19,NÃO,Notícia não é sobre política brasileira,https://agenciabrasil.ebc.com.br/saude/noticia/2024-11/infogripe-indica-manutencao-de-queda-de-casos-de-covid-19
01/11/2024,Novembro terá chuvas e calor em excesso em algumas regiões do país,NÃO,Notícia não é sobre política brasileira,https://agenciabrasil.ebc.com.br/geral/noticia/2024-11/novembro-tera-chuvas-e-calor-em-excesso-em-algumas-regioes-do-pais
01/11/2024,Mutirão de renegociação de dívidas com bancos começa nesta sexta,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/economia/noticia/2024-11/mutirao-de-renegociacao-de-dividas-com-bancos-comeca-nesta-sexta
01/11/2024,Novas regras da Caixa para financiamento de imóveis entram em vigor,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/economia/noticia/2024-11/novas-regras-de-financiamento-de-imoveis-da-caixa-entram-em-vigor
01/11/2024,TCE do Rio determina que estado suspenda pagamentos a PCS Saleme,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/saude/noticia/2024-11/tce-determina-que-estado-suspenda-pagamentos-pcs-saleme
01/11/2024,Enem: cursos populares são oportunidade para alunos de baixa renda,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/educacao/noticia/2024-11/enem-cursos-populares-sao-oportunidade-para-alunos-de-baixa-renda
01/11/2024,Influenciadores são alvo de operação no RJ por esquema ilegal de rifas,NÃO,Notícia não é sobre política brasileira,https://agenciabrasil.ebc.com.br/geral/noticia/2024-11/influenciadores-sao-alvo-de-operacao-no-rj-por-esquema-ilegal-de-rifas
01/11/2024,Número de mortos em enchentes na Espanha chega a 205,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/internacional/noticia/2024-11/numero-de-mortos-em-enchentes-na-espanha-chega-205
01/11/2024,"Indústria cresce 1,1% em setembro, revela pesquisa do IBGE",NÃO,Notícia não é sobre política brasileira,https://agenciabrasil.ebc.com.br/economia/noticia/2024-11/industria-cresce-11-em-setembro-revela-pesquisa-do-ibge
01/11/2024,"Dívida Pública Federal cai 1,25% em setembro para R$ 6,948 tri",NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/economia/noticia/2024-11/divida-publica-federal-cai-125-em-setembro-para-r-6948-tri
01/11/2024,Correios lançam campanha para atender vendas da Black Friday,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/economia/noticia/2024-11/correios-lancam-campanha-para-atender-vendas-da-black-friday
01/11/2024,G20: ministros da Saúde aprovam declarações e coalizão por inovação,NÃO,Notícia não é sobre política brasileira,https://agenciabrasil.ebc.com.br/saude/noticia/2024-11/g20-ministros-da-saude-aprovam-declaracoes-e-coalizao-por-inovacao
01/11/2024,Redação do Enem: dicas para tirar nota 1.000,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/educacao/noticia/2024-11/redacao-do-enem-dicas-para-tirar-nota-1000
01/11/2024,Festa Literária movimentará Maricá com escritores de destaque,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/cultura/noticia/2024-10/festa-literaria-movimentara-marica-com-escritores-de-destaque
01/11/2024,Mega-Sena sorteia nesta sexta-feira prêmio acumulado em R$ 105 milhões,NÃO,Notícia não é sobre política brasileira,https://agenciabrasil.ebc.com.br/geral/noticia/2024-10/mega-sena-sorteia-nesta-sexta-feira-premio-acumulado-em-r-105-milhoes
01/11/2024,Regras do Pix mudam a partir desta sexta-feira,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/economia/noticia/2024-10/regras-do-pix-mudam-partir-desta-sexta-feira
01/11/2024,"MP analisará ""discrepância"" de penas de Élcio e Ronnie",NÃO,Notícia não é sobre política brasileira,https://agenciabrasil.ebc.com.br/justica/noticia/2024-10/mp-analisara-discrepancia-de-penas-de-elcio-queiroz-e-ronnie-lessa
01/11/2024,Anielle sobre condenação: “Era a dor guardada no peito e no coração”,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/justica/noticia/2024-10/anielle-sobre-condenacao-era-dor-guardada-no-peito-e-no-coracao
02/11/2024,Preço de enterros triplica após concessão de cemitérios em SP,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/geral/noticia/2024-11/preco-de-enterros-triplica-apos-concessao-de-cemiterios-em-sp
02/11/2024,Chuva forte em SP faz F1 adiar sessão classificatória para domingo,NÃO,Notícia não é sobre política brasileira,https://agenciabrasil.ebc.com.br/esportes/noticia/2024-11/chuva-forte-em-sp-faz-f1-adiar-sessao-classificatoria-para-domingo
