"Titulo","Link","Data","Nota_Escala","Descricao_Nota","Justificativa","Passagens_Relevantes"
"Consenso de Brasília – 30 de maio de 2023","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/consenso-de-brasilia-2013-30-de-maio-de-2023","30/05/2023","2","Predominantemente Soberanista - Foco principal na soberania e direitos, com alguma abertura para inovação","A nota orienta-se pela defesa da soberania digital, de direitos e/ou do multilateralismo, aproximando-se do polo soberanista da escala. O posicionamento evidencia-se em trechos como: ""2.  Reafirmaram a visão comum de que a América do Sul constitui uma região de paz e cooperação, baseada no diálogo e no respeito à diversidade dos nossos""","2.  Reafirmaram a visão comum de que a América do Sul constitui uma região de paz e cooperação, baseada no diálogo e no respeito à diversidade dos nossos povos, comprometida com a democracia e os direitos humanos, o desenvolvimento sustentável e a justiça social, o Estado de direito e a est... | 5.  Comprometeram-se a trabalhar para o incremento do comércio e dos investimentos entre os países da região; a melhoria da infraestrutura e logística; o fortalecimento das cadeias de valor regionais; a aplicação de medidas de facilitação do comércio e de integração financeira; a superaç... | 5. Se comprometieron a trabajar por el incremento del comercio y de las inversiones entre los países de la región; la mejora de la infraestructura y logística; el fortalecimiento de las cadenas de valor regionales; la aplicación de medidas de facilitación del comercio e integración financiera;..."
"Declaração Conjunta do Cabo da Boa Esperança – Ministros das Relações Exteriores e Relações Internacionais do BRICS – Cidade do Cabo, África do Sul, 1º de junho de 2023","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/declaracao-conjunta-do-cabo-da-boa-esperanca-2013-ministros-das-relacoes-exteriores-e-relacoes-internacionais-do-brics-2013-cidade-do-cabo-africa-do-sul-1o-de-junho-de-2023","02/06/2023","1","Soberania Digital - Soberania do Estado, garantias democráticas, direitos fundamentais, multilateralismo, multissetorialismo","A nota orienta-se pela defesa da soberania digital, de direitos e/ou do multilateralismo, aproximando-se do polo soberanista da escala. O posicionamento evidencia-se em trechos como: ""2. Os Ministros reiteraram o compromisso de fortalecer o multilateralismo e defender o direito internacional, inclusive os propósitos e princípios consagrados""","2. Os Ministros reiteraram o compromisso de fortalecer o multilateralismo e defender o direito internacional, inclusive os propósitos e princípios consagrados na Carta das Nações Unidas (ONU), como sua pedra angular indispensável, e o papel central da ONU em um sistema internacional no qual Est... | 3. Os Ministros expressaram preocupação com o uso de medidas coercitivas unilaterais, que são incompatíveis com os princípios da Carta da ONU e produzem efeitos negativos, notadamente no mundo em desenvolvimento. Reiteraram seu compromisso de aprimorar e melhorar a governança global, promovend... | 5. Os Ministros reafirmaram a importância do G20 para continuar desempenhando o papel de principal fórum multilateral no campo da cooperação econômica que compreende países desenvolvidos e em desenvolvimento, onde as principais economias buscam soluções conjuntas para os desafios globais. Ag..."
"Declaração Conjunta sobre a Aliança Digital América Latina e Caribe - União Europeia","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/declaracao-conjunta-sobre-a-alianca-digital-america-latina-e-caribe-uniao-europeia-traducao-nao-oficial","17/07/2023","2","Predominantemente Soberanista - Foco principal na soberania e direitos, com alguma abertura para inovação","A nota orienta-se pela defesa da soberania digital, de direitos e/ou do multilateralismo, aproximando-se do polo soberanista da escala. O posicionamento evidencia-se em trechos como: ""Os parceiros da Aliança se reunirão regularmente em diferentes níveis, incluindo um Diálogo Político de Alto Nível periódico, um diálogo regulatório e ""","Os parceiros da Aliança se reunirão regularmente em diferentes níveis, incluindo um Diálogo Político de Alto Nível periódico, um diálogo regulatório e outras reuniões em nível técnico, conforme apropriado. Essas reuniões servirão para livre troca de informações e para a identificaça... | A Aliança Digital ALC-UE baseia-se em uma visão comum da economia e sociedade digitais, centrada no ser humano, em que o projeto, o desenvolvimento, a governança e o uso da tecnologia são orientados pelos direitos humanos universais e pelas liberdades fundamentais. Essa visão inclui o estado de... | Temos o firme compromisso de eliminar as lacunas e hiatos digitais, promover a coesão social, a igualdade racial e de gênero, o empoderamento dos jovens e uma sociedade e economia digitais inclusivas, que não deixem ninguém para trás. Isso inclui o fornecimento de conectividade digital segura, ..."
"Declaração da Cúpula CELAC-UE 2023","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/declaracao-da-cupula-celac-ue-2023","18/07/2023","2","Predominantemente Soberanista - Foco principal na soberania e direitos, com alguma abertura para inovação","A nota orienta-se pela defesa da soberania digital, de direitos e/ou do multilateralismo, aproximando-se do polo soberanista da escala. O posicionamento evidencia-se em trechos como: ""7. We reaffirm the shared values upon which our partnership is based remain unchanged: resilient, inclusive and democratic societies, the promotion, protection ""","7. We reaffirm the shared values upon which our partnership is based remain unchanged: resilient, inclusive and democratic societies, the promotion, protection and respect of all human rights and fundamental freedoms, the rule of law, democracy, including free and fair, inclusive, transparent and cr... | We recall our specific national positions as expressed in other fora, particularly at the United Nations Security Council and the United Nations General Assembly including in Resolutions No. ES- 11/1, dated 2 March 2022 and No. ES-11/6 dated 23 February 2023. We reaffirm our commitment to the Charte... | 17. We underscore the need to strengthen the multilateral system and to promote more effective and inclusive global governance, respectful of international law. We commit to strengthening our bi-regional cooperation for the full implementation of the 2030 Agenda and will join forces to support the U..."
"Declaração Presidencial por ocasião da Cúpula da Amazônia – IV Reunião de Presidentes dos Estados Partes no Tratado de Cooperação Amazônica","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/declaracao-presidencial-por-ocasiao-da-cupula-da-amazonia-2013-iv-reuniao-de-presidentes-dos-estados-partes-no-tratado-de-cooperacao-amazonica","08/08/2023","2","Predominantemente Soberanista - Foco principal na soberania e direitos, com alguma abertura para inovação","A nota orienta-se pela defesa da soberania digital, de direitos e/ou do multilateralismo, aproximando-se do polo soberanista da escala. O posicionamento evidencia-se em trechos como: ""Reafirmando os princípios do respeito à democracia, à dignidade dos povos, ao Estado de Direito e aos direitos humanos, incluindo o direito ao desenvolviment""","Reafirmando os princípios do respeito à democracia, à dignidade dos povos, ao Estado de Direito e aos direitos humanos, incluindo o direito ao desenvolvimento e os direitos dos povos indígenas e das comunidades locais e tradicionais, da justiça social, da autodeterminação dos povos e da sober... | Tomando nota das Diretrizes de Proteção dos Povos Indígenas em Isolamento e em Contato Inicial da Amazônia, Grande Chaco e Região Oriental do Paraguai do Escritório do Alto Comissariado das Nações Unidas para os Direitos Humanos, o Relatório dos Povos Indígenas em Isolamento Voluntário e ... | Ressaltando que a erradicação da fome, da pobreza e da violência contra as populações amazônicas em todas suas formas e dimensões, no âmbito do cumprimento da Agenda 2030 e de seus Objetivos de Desenvolvimento Sustentável, é requisito indispensável para o desenvolvimento sustentável da r..."
"Atos assinados por ocasião da visita de Estado do senhor Presidente da República, Luiz Inácio Lula da Silva, a Angola","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/atos-assinados-por-ocasiao-da-visita-de-estado-do-senhor-presidente-da-republica-luiz-inacio-lula-da-silva-a-angola","25/08/2023","1","Soberania Digital - Soberania do Estado, garantias democráticas, direitos fundamentais, multilateralismo, multissetorialismo","A nota orienta-se pela defesa da soberania digital, de direitos e/ou do multilateralismo, aproximando-se do polo soberanista da escala. O posicionamento evidencia-se em trechos como: ""Desejosos em permitir com reciprocidade o livre exercício de atividades remuneradas dos familiares dependentes dos membros da Missão Diplomática e dos Postos""","Desejosos em permitir com reciprocidade o livre exercício de atividades remuneradas dos familiares dependentes dos membros da Missão Diplomática e dos Postos Consulares de uma das Partes designadas para uma missão oficial no território da outra Parte; | 1.       O presente MdE não criará direito ou obrigação vinculante e não afetará as obrigações derivadas de qualquer outro acordo bilateral e multilateral das Partes. | 1.   eventual tratamento de dados em razão do presente Memorando de Entendimento deverá ser realizado conforme os parâmetros previstos na legislação angolana e brasileira, incluindo o previsto na Lei n° 13.709/2018 – Lei Geral de Proteção de Dados (LGPD) –, dentro de propósitos legítimos, e..."
"Adesão do Brasil à Parceria Internacional para a Informação e a Democracia","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/adesao-do-brasil-a-parceria-internacional-para-a-informacao-e-a-democracia","31/08/2023","2","Predominantemente Soberanista - Foco principal na soberania e direitos, com alguma abertura para inovação","A nota orienta-se pela defesa da soberania digital, de direitos e/ou do multilateralismo, aproximando-se do polo soberanista da escala. O posicionamento evidencia-se em trechos como: ""Ao promover marcos legais domésticos e padrões internacionais para o exercício da liberdade de expressão e o acesso a informações confiáveis, o Brasil bu""","Ao promover marcos legais domésticos e padrões internacionais para o exercício da liberdade de expressão e o acesso a informações confiáveis, o Brasil busca combater a desinformação e o discurso de ódio, proteger o trabalho de jornalistas e profissionais de imprensa e promover o respeito a... | O Brasil integra grupos de países que lideram, em diferentes foros multilaterais, e em particular no âmbito das Nações Unidas, iniciativas dedicadas ao direito à privacidade, à liberdade de expressão, à proteção de jornalistas, ao acesso à informação e aos impactos de novas tecnologias ..."
"Declaração de Líderes do G20 de Nova Delhi - Nova Delhi, Índia - 9 e 10 de setembro de 2023","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/declaracao-de-lideres-do-g20-de-nova-delhi-nova-delhi-india-9-e-10-de-setembro-de-2023","09/09/2023","2","Predominantemente Soberanista - Foco principal na soberania e direitos, com alguma abertura para inovação","A nota orienta-se pela defesa da soberania digital, de direitos e/ou do multilateralismo, aproximando-se do polo soberanista da escala. O posicionamento evidencia-se em trechos como: ""h. Pursue reforms for better, bigger and more effective Multilateral Development Banks (MDBs) to address global challenges to maximise developmental impact.""","h. Pursue reforms for better, bigger and more effective Multilateral Development Banks (MDBs) to address global challenges to maximise developmental impact. | We call on all members to uphold the principles of international law including territorial integrity and sovereignty, international humanitarian law, and the multilateral system that safeguards peace and stability. The peaceful resolution of conflicts, and efforts to address crises as well as diplom... | 11. We recognise that start-ups and MSMEs are natural engines of growth. They are key to socio-economic transformation by driving innovation and creating employment. We welcome the establishment of the Start-up 20 Engagement Group during India’s G20 Presidency and its continuation. Unlocking Trade f..."
"Declaração de Havana sobre “os desafios atuais para o desenvolvimento: o papel da ciência, da tecnologia e da inovação” (em inglês)","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/declaracao-de-havana-sobre-201cos-desafios-atuais-para-o-desenvolvimento-o-papel-da-ciencia-da-tecnologia-e-da-inovacao201d-em-ingles","16/09/2023","3","Modelo Misto - Equilíbrio entre soberania/direitos e desenvolvimento/inovação (não puramente mercantil)","A nota apresenta equilíbrio entre a proteção da soberania/direitos e o desenvolvimento/abertura para inovação (modelo misto). O conjunto da nota sustenta essa caracterização.",""
"Reunião de Chanceleres do BRICS à margem da 78ª Sessão da Assembleia Geral das Nações Unidas – Comunicado Conjunto – Nova York, 20 de setembro de 2023","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/reuniao-dos-chanceleres-do-brics-a-margem-da-78a-sessao-da-assembleia-geral-das-nacoes-unidas-2013-comunicado-a-imprensa-2013-nova-york-20-de-setembro-de-2023","20/09/2023","2","Predominantemente Soberanista - Foco principal na soberania e direitos, com alguma abertura para inovação","A nota orienta-se pela defesa da soberania digital, de direitos e/ou do multilateralismo, aproximando-se do polo soberanista da escala. O posicionamento evidencia-se em trechos como: ""3.             The Ministers reiterated their commitment to strengthening multilateralism and upholding international law, including the Purposes and Principles""","3.             The Ministers reiterated their commitment to strengthening multilateralism and upholding international law, including the Purposes and Principles enshrined in the Charter of the United Nations (UN) as its indispensable cornerstone, and the central role of the UN in an international sy... | 4.             The Ministers reiterated concern about the use of unilateral coercive measures which are incompatible with the Principles of the UN Charter and produce negative effects notably in the developing world. They reiterated their commitment to enhancing and improving global governance by pr... | 6.           The Ministers reiterated the need for all countries to cooperate in promoting and protecting human rights and fundamental freedoms under the principles of equality and mutual respect. They agreed to continue to treat all human rights including the right to development in a fair and equa..."
"11ª Reunião da Comissão Ministerial Trilateral do Fórum de Diálogo Índia-Brasil-África do Sul (IBAS) - Nova York, 22 de setembro de 2023","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/11a-reuniao-da-comissao-ministerial-trilateral-do-forum-de-dialogo-india-brasil-africa-do-sul-ibas-nova-york-22-de-setembro-de-2023","22/09/2023","2","Predominantemente Soberanista - Foco principal na soberania e direitos, com alguma abertura para inovação","A nota orienta-se pela defesa da soberania digital, de direitos e/ou do multilateralismo, aproximando-se do polo soberanista da escala. O posicionamento evidencia-se em trechos como: ""2. The Ministers recalled that IBSA was created 20 years ago to promote coordination on global issues between three large pluralistic, multi-cultural and multi-""","2. The Ministers recalled that IBSA was created 20 years ago to promote coordination on global issues between three large pluralistic, multi-cultural and multi-ethnic democracies of Asia, South America and Africa, and to enhance trilateral cooperation in sectoral areas, providing a new framework to ... | 4. The Ministers recalled that India, Brazil and South Africa are focused on pursuing sustainable development, overcoming development challenges, and upholding independent foreign policies. They believe that the values and principles of IBSA serve as a bridge between developing and developed countri... | 7. Recalling the IBSA Joint Statement on the Reform of the Multilateral System made in New York on 26 September 2019 and the IBSA Joint Ministerial Statement on Reform of the UN Security Council of 16 September 2020, the Ministers reaffirmed their commitments to safeguarding the purposes and princip..."
"Declaração Ministerial da 47ª reunião anual do G77 - Nova York, 22 de setembro de 2023","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/declaracao-ministerial-no-contexto-da-47a-reuniao-annual-do-g77-nova-york-22-de-setembro-de-2023","23/09/2023","2","Predominantemente Soberanista - Foco principal na soberania e direitos, com alguma abertura para inovação","A nota orienta-se pela defesa da soberania digital, de direitos e/ou do multilateralismo, aproximando-se do polo soberanista da escala. O posicionamento evidencia-se em trechos como: ""4.         The Ministers reaffirmed that there can be no sustainable development without peace and no peace without sustainable development. They stressed the i""","4.         The Ministers reaffirmed that there can be no sustainable development without peace and no peace without sustainable development. They stressed the importance of building a culture of peace by strengthening multilateralism based on international law, developing friendly relations among na... | 5.         The Ministers stressed that those purposes and principles inspire the full commitment to multilateralism and the search for a more just and equitable international economic system that offers opportunities to raise the standard of living of our peoples. | 5.         The Ministers reiterated that the 2030 Agenda for Sustainable Development, the Addis Ababa Action Agenda, the Paris Agreement adopted under the UNFCCC, the New Urban Agenda and the Sendai Framework for Disaster Risk Reduction, as well as major outcome documents in relation to countries in..."
"Comunicado conjunto por ocasião da conclusão da visita do Presidente do Brasil à Arábia Saudita – Riade, 30 de novembro de 2023","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/comunicado-conjunto-por-ocasiao-da-conclusao-da-visita-do-presidente-do-brasil-a-arabia-saudita-2013-riade-30-de-novembro-de-2023","01/12/2023","2","Predominantemente Soberanista - Foco principal na soberania e direitos, com alguma abertura para inovação","A nota orienta-se pela defesa da soberania digital, de direitos e/ou do multilateralismo, aproximando-se do polo soberanista da escala. O posicionamento evidencia-se em trechos como: ""​Regarding climate change issues, the two sides recognize that it represents one of the greatest challenges of our time that needs to be addressed in the contex""","​Regarding climate change issues, the two sides recognize that it represents one of the greatest challenges of our time that needs to be addressed in the context of sustainable development and of efforts to eradicate poverty and hunger. The two sides agreed to broadening, deepening and diversifying ..."
"Declaração Especial dos Presidentes do MERCOSUL sobre Democracia e Integridade da Informação em Ambientes Digitais","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/declaracao-especial-dos-presidentes-do-mercosul-sobre-democracia-e-integridade-da-informacao-em-ambientes-digitais","08/12/2023","2","Predominantemente Soberanista - Foco principal na soberania e direitos, com alguma abertura para inovação","A nota orienta-se pela defesa da soberania digital, de direitos e/ou do multilateralismo, aproximando-se do polo soberanista da escala. O posicionamento evidencia-se em trechos como: ""SUBLINHARAM a importância fundamental do acesso à informação e da liberdade de expressão, opinião, comunicação e manifestação de pensamento, em carát""","SUBLINHARAM a importância fundamental do acesso à informação e da liberdade de expressão, opinião, comunicação e manifestação de pensamento, em caráter de princípios e direitos humanos e liberdades fundamentais de sociedades democráticas, particularmente no ambiente digital; | DESTACARAM que o amplo e livre fluxo de informações e ideias contribui para fortalecer o acesso à informação de qualidade, que é uma condição necessária para um debate público enriquecedor, livre, pluralista, diversificado, inclusivo e democrático; | DESTACARAM os desafios gerados pela acelerada transformação tecnológica e os recentes avanços na área da inteligência artificial e, particularmente, a ameaça que a desinformação, os discursos de ódio e a apologia à violência, disseminados em longa escala e alta velocidade pelo fenômeno ..."
"Discurso do Ministro Mauro Vieira por ocasião da reunião de ministros de Relações Exteriores do G20 – Rio de Janeiro, 21 de fevereiro de 2024","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/discurso-do-ministro-mauro-vieira-por-ocasiao-da-reuniao-de-ministros-de-relacoes-exteriores-do-g20-2013-rio-de-janeiro-21-de-fevereiro-de-2024","21/02/2024","2","Predominantemente Soberanista - Foco principal na soberania e direitos, com alguma abertura para inovação","A nota orienta-se pela defesa da soberania digital, de direitos e/ou do multilateralismo, aproximando-se do polo soberanista da escala. O posicionamento evidencia-se em trechos como: ""Prezados colegas, Sem paz e cooperação, será extremamente difícil alcançarmos a prometida mobilização em larga escala dos recursos necessários para enfr""","Prezados colegas, Sem paz e cooperação, será extremamente difícil alcançarmos a prometida mobilização em larga escala dos recursos necessários para enfrentar as ameaças existenciais que enfrentamos, em particular o combate à pobreza e à desigualdade e a proteção do meio ambiente. Não e..."
"Declaração Conjunta dos Presidentes de Brasil e Colômbia","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/declaracao-conjunta-dos-presidentes-de-brasil-e-colombia","17/04/2024","1","Soberania Digital - Soberania do Estado, garantias democráticas, direitos fundamentais, multilateralismo, multissetorialismo","A nota orienta-se pela defesa da soberania digital, de direitos e/ou do multilateralismo, aproximando-se do polo soberanista da escala. O posicionamento evidencia-se em trechos como: ""Anunciaram igualmente sua decisão de elevar as relações bilaterais ao nível de sócios estratégicos. Nesse sentido, instruíram os Chanceleres a empreender""","Anunciaram igualmente sua decisão de elevar as relações bilaterais ao nível de sócios estratégicos. Nesse sentido, instruíram os Chanceleres a empreender a revisão das iniciativas, acordo e instrumentos existentes com vistas a maximizar o potencial das relações bilaterais. Como resultado d... | 22. Os Presidentes reafirmaram o compromisso mútuo de promover a cooperação científica e tecnológica, reconhecendo o papel fundamental da C,T&I no desenvolvimento econômico e social. Por meio da cooperação entre parques tecnológicos e institutos de pesquisa dos dois países, do intercâmbio... | 30. Os Presidentes expressaram a sua profunda preocupação com a dramática situação humanitária em Gaza e reiteraram o apelo por um cessar-fogo imediato. Sublinharam que Israel deve cessar imediatamente todas as ações que afetam a população palestina, cumprir as obrigações que lhe corresp..."
"Atos adotados por ocasião da visita do presidente Luiz Inácio Lula da Silva à Colômbia — Bogotá, 17 de abril de 2024","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/atos-adotados-por-ocasiao-da-visita-do-presidente-luiz-inacio-lula-da-silva-a-colombia-2014-bogota-17-de-abril-de-2024","18/04/2024","1","Soberania Digital - Soberania do Estado, garantias democráticas, direitos fundamentais, multilateralismo, multissetorialismo","A nota orienta-se pela defesa da soberania digital, de direitos e/ou do multilateralismo, aproximando-se do polo soberanista da escala. O posicionamento evidencia-se em trechos como: ""V – Memorando de Entendimento entre o Ministério dos Direitos Humanos e da Cidadania do Brasil e o Ministério de Igualdade e Equidade da Colômbia sobre coope""","V – Memorando de Entendimento entre o Ministério dos Direitos Humanos e da Cidadania do Brasil e o Ministério de Igualdade e Equidade da Colômbia sobre cooperação em questões dos Direitos das pessoas LGBTQIA+, migrantes, pessoas idosas, pessoas com deficiência e pessoas em situação de rua  ... | PROFUNDAMENTE PREOCUPADOS com os impactos negativos do crime organizado em geral, e o tráfico de pessoas em particular, sobre os direitos humanos, o estado de direito e a segurança pública, e sobre o desenvolvimento sustentável dos respectivos estados, e reconhecendo que sua prevenção e contro... | REAFIRMANDO os princípios de igualdade, reciprocidade e respeito à soberania dos Estados que fundamentam as relações bilaterais entre o Brasil e a Colômbia;"
"Atos adotados por ocasião da visita da Ministra de Relações Internacionais e Cooperação da África do Sul, Naledi Pandor","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/atos-adotados-por-ocasiao-da-visita-da-chanceler-da-africa-do-sul-brasilia-23-de-abril-de-2024","23/04/2024","2","Predominantemente Soberanista - Foco principal na soberania e direitos, com alguma abertura para inovação","A nota orienta-se pela defesa da soberania digital, de direitos e/ou do multilateralismo, aproximando-se do polo soberanista da escala. O posicionamento evidencia-se em trechos como: ""O ministro Mauro Vieira, no seu discurso, notou, com satisfação, a retomada das relações bilaterais ante a realização da 7a reunião da Comissão Mista, e""","O ministro Mauro Vieira, no seu discurso, notou, com satisfação, a retomada das relações bilaterais ante a realização da 7a reunião da Comissão Mista, e ressaltou a densidade dos contatos entre os dois países, conforme demonstraram as discussões abrangentes em temas como agricultura; saúd... | Em seu discurso, a ministra Naledi Pandor, em reconhecimento à Parceria Estratégica entre Brasil e África do Sul, destacou a cooperação substancial em campos de interesse variados e em expansão que contribuem para as prioridades nacionais de desenvolvimento dos dois países. Enfatizou a necess... | Brasil e África do Sul reconheceram a importância de sua relação em fóruns ambientais multilaterais enfatizando suas posições similares diante de desafios compartilhados e interesses comuns. Nesse sentido, ambos os países reafirmaram a necessidade de fortalecer a cooperação em fóruns mult..."
"Comunicado Conjunto sobre o Fortalecimento da  Parceria Estratégica e Global Brasil -Japão","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/comunicado-conjunto-sobre-o-fortalecimento-da-parceria-estrategica-e-global-brasil-japao","03/05/2024","1","Soberania Digital - Soberania do Estado, garantias democráticas, direitos fundamentais, multilateralismo, multissetorialismo","A nota orienta-se pela defesa da soberania digital, de direitos e/ou do multilateralismo, aproximando-se do polo soberanista da escala. O posicionamento evidencia-se em trechos como: ""1. A convite do Presidente do Brasil, Luiz Inácio Lula da Silva, o Primeiro-Ministro do Japão, Fumio Kishida, visitou o Brasil de 3 a 4 de maio de 2024, acomp""","1. A convite do Presidente do Brasil, Luiz Inácio Lula da Silva, o Primeiro-Ministro do Japão, Fumio Kishida, visitou o Brasil de 3 a 4 de maio de 2024, acompanhado de significativa delegação empresarial. Os líderes celebraram os dez anos da Parceria Estratégica e Global, estabelecida em 2014,... | 8. Os dois líderes expressaram preocupação com o atual ambiente de crescentes tensões geopolíticas e com o enfraquecimento do sistema multilateral. Enfatizaram a importância de defender os princípios da Carta das Nações Unidas e de promover o diálogo e outros meios pacíficos para a soluç... | 9. Os dois líderes manifestaram o seu compromisso de promover a dignidade humana e de defender o Estado de direito e o direito internacional, incluindo o direito internacional humanitário e o direito internacional dos direitos humanos, bem como de aderir aos princípios e propósitos da Carta das ..."
"Comunicado Conjunto da XXIX Reunião Ordinária do Conselho de Ministros da Comunidade dos Países de Língua Portuguesa - São Tomé, 19 de julho de 2024","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/comunicado-conjunto-da-xxix-reuniao-ordinaria-do-conselho-de-ministros-da-comunidade-dos-paises-de-lingua-portuguesa-sao-tome-19-de-julho-de-2024","19/07/2024","1","Soberania Digital - Soberania do Estado, garantias democráticas, direitos fundamentais, multilateralismo, multissetorialismo","A nota orienta-se pela defesa da soberania digital, de direitos e/ou do multilateralismo, aproximando-se do polo soberanista da escala. O posicionamento evidencia-se em trechos como: ""6. Congratularam-se com a celebração do 28.o aniversário da Declaração Constitutiva da CPLP e reiteraram o seu compromisso com os primados da paz, do Estad""","6. Congratularam-se com a celebração do 28.o aniversário da Declaração Constitutiva da CPLP e reiteraram o seu compromisso com os primados da paz, do Estado de direito, da democracia, dos direitos humanos e da justiça social, com vista ao reforço dos laços de solidariedade, fraternidade e da... | Nesta senda, felicitaram Angola, Brasil, Cabo Verde, Moçambique e Portugal, pela entrada em vigor de alterações ao seu ordenamento jurídico para execução do Acordo, bem como São Tomé e Príncipe, cuja legislação já previa a livre circulação dos cidadãos da CPLP, e encorajaram todos os ... | 18. Congratularam-se com a assinatura do protocolo de adesão de Timor-Leste à Organização Mundial de Comércio (OMC), reconhecidas as oportunidades criadas pela inserção de Timor-Leste na economia global, na liberalização do comércio, no acesso aos mercados internacionais e na consolidaçã..."
"Declaração Conjunta dos Presidentes da República Federativa do Brasil, Luiz Inácio Lula da Silva, e da República do Chile, Gabriel Boric Font","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/declaracao-conjunta-dos-presidentes-da-republica-federativa-do-brasil-luiz-inacio-lula-da-silva-e-da-republica-do-chile-gabriel-boric-font","05/08/2024","2","Predominantemente Soberanista - Foco principal na soberania e direitos, com alguma abertura para inovação","A nota orienta-se pela defesa da soberania digital, de direitos e/ou do multilateralismo, aproximando-se do polo soberanista da escala. O posicionamento evidencia-se em trechos como: ""Os chefes de Estado do Brasil e do Chile apreciaram a consolidação da amizade histórica que une as duas nações, baseada em princípios compartilhados, como""","Os chefes de Estado do Brasil e do Chile apreciaram a consolidação da amizade histórica que une as duas nações, baseada em princípios compartilhados, como a democracia; a promoção da paz; a proteção e o respeito aos direitos humanos; a igualdade e a inclusão social, o comércio sustentáv... | 13. Recordaram a entrada em vigor do Acordo de Livre Comércio Brasil-Chile, correspondente ao Sexagésimo Quarto Protocolo Adicional ao Acordo de Complementaridade Econômica No 35 (MERCOSUL-Chile), e avaliaram os resultados positivos da Primeira Reunião da Comissão Administradora, realizada em S... | 14. Parabenizaram-se pela realização de um seminário que reuniu os setores privados dos dois países em Santiago, no dia 5 de agosto, ocasião em que foi discutido o potencial de intensificação dos fluxos de comércio e investimento. Entre os temas discutidos no encontro, que contou com a signi..."
"Participação do Brasil na Cúpula do Futuro","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/participacao-do-brasil-na-cupula-do-futuro","22/09/2024","1","Soberania Digital - Soberania do Estado, garantias democráticas, direitos fundamentais, multilateralismo, multissetorialismo","A nota orienta-se pela defesa da soberania digital, de direitos e/ou do multilateralismo, aproximando-se do polo soberanista da escala. O posicionamento evidencia-se em trechos como: ""Realiza-se hoje, 22/9, em Nova York, a abertura da Cúpula do Futuro, reunião de chefes de Estado e governo convocada pelo Secretário-Geral das Nações Unida""","Realiza-se hoje, 22/9, em Nova York, a abertura da Cúpula do Futuro, reunião de chefes de Estado e governo convocada pelo Secretário-Geral das Nações Unidas. Na ocasião, foi adotado o Pacto para o Futuro, que estabelece princípios e compromissos dos membros da ONU para um novo multilateralism... | O Pacto aborda temas como desenvolvimento sustentável; direitos humanos; paz e segurança internacionais; ciência, tecnologia e cooperação digital; juventude e gerações futuras; e reforma da governança global. Em anexo ao Pacto, também foram adotados a Declaração sobre Gerações Futuras e... | Em seu discurso na Cúpula do Futuro, o Presidente Luiz Inácio Lula da Silva ressaltou que a reunião traduz o interesse dos Estados Membros em transformar as Nações Unidas para que ela seja capaz de contribuir efetivamente para a paz e a segurança internacionais, os direitos humanos e o desenvo..."
