"Titulo","Link","Data","Nota_Escala","Descricao_Nota","Justificativa","Passagens_Relevantes"
"Discurso do Ministro Mauro Vieira por ocasião da reunião de ministros de Relações Exteriores do G20 – Rio de Janeiro, 21 de fevereiro de 2024","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/discurso-do-ministro-mauro-vieira-por-ocasiao-da-reuniao-de-ministros-de-relacoes-exteriores-do-g20-2013-rio-de-janeiro-21-de-fevereiro-de-2024","21/02/2024","1","Soberania digital do Estado, garantias democráticas, direitos fundamentais, multilateralismo, multissetorialismo","A nota enfatiza soberania digital, direitos fundamentais, multilateralismo e abordagem multissetorial na governança da internet, alinhando-se à definição de Soberania Digital (Nota 1).","Gostaria, antes de mais nada, de dar as boas-vindas a todos ao Brasil para a primeira Reunião de Ministros das Relações Exteriores do G20 deste ano. O Rio de Janeiro ocupa um lugar especial no coração de todos os brasileiros. Espero que suas agendas permitam   algum tempo para visitar esta bela"
"Declaração Conjunta e Declaração de Seguimento da Parceria Estratégica Renovada Brasil - Espanha","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/declaracao-conjunta-e-declaracao-de-seguimento-da-parceria-estrategica-renovada-brasil-espanha","06/03/2024","1","Soberania digital do Estado, garantias democráticas, direitos fundamentais, multilateralismo, multissetorialismo","A nota enfatiza soberania digital, direitos fundamentais, multilateralismo e abordagem multissetorial na governança da internet, alinhando-se à definição de Soberania Digital (Nota 1).","Declaração Conjunta Brasil - Espanha:"
"Atos adotados por ocasião da visita ao Brasil do Presidente da França, Emmanuel Macron - 28 de março de 2024","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/atos-adotados-por-ocasiao-da-visita-do-presidente-da-franca-emmanuel-macron-ao-brasil","28/03/2024","1","Soberania digital do Estado, garantias democráticas, direitos fundamentais, multilateralismo, multissetorialismo","A nota enfatiza soberania digital, direitos fundamentais, multilateralismo e abordagem multissetorial na governança da internet, alinhando-se à definição de Soberania Digital (Nota 1).","Atos adotados por ocasião da visita ao Brasil do Presidente da França, Emmanuel Macron - 28 de março de 2024:"
"Declaração Conjunta dos Presidentes de Brasil e Colômbia","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/declaracao-conjunta-dos-presidentes-de-brasil-e-colombia","17/04/2024","1","Soberania digital do Estado, garantias democráticas, direitos fundamentais, multilateralismo, multissetorialismo","A nota enfatiza soberania digital, direitos fundamentais, multilateralismo e abordagem multissetorial na governança da internet, alinhando-se à definição de Soberania Digital (Nota 1).","O Presidente da República da Colômbia, Sua Excelência Gustavo Petro Urrego, recebeu o Presidente da República Federativa do Brasil, Sua Excelência Luiz Inácio Lula da Silva, por ocasião de sua Visita Oficial a Bogotá, no âmbito da qual participarão da inauguração da 36a edição da Feira | Os Chefes de Estado da Colômbia e do Brasil coincidiram na importância histórica desta reunião e aplaudiram o excelente estado das relações bilaterais. Em virtude de suas identidades políticas e culturais, visões e valores compartilhados, celebraram sua convergência pela busca da paz e da d | Anunciaram igualmente sua decisão de elevar as relações bilaterais ao nível de sócios estratégicos. Nesse sentido, instruíram os Chanceleres a empreender a revisão das iniciativas, acordo e instrumentos existentes com vistas a maximizar o potencial das relações bilaterais. Como resultado d"
"Atos adotados por ocasião da visita do presidente Luiz Inácio Lula da Silva à Colômbia — Bogotá, 17 de abril de 2024","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/atos-adotados-por-ocasiao-da-visita-do-presidente-luiz-inacio-lula-da-silva-a-colombia-2014-bogota-17-de-abril-de-2024","18/04/2024","2","Foco principal na soberania e direitos, com alguma abertura para inovação","A nota foca em soberania e direitos (privacidade, proteção de dados) com abertura para cooperação em inovação e tecnologia digital, correspondendo a Predominantemente Soberanista (Nota 2).","IV – Acordo de Cooperação entre o Ministério das Comunicações da República Federativa do Brasil e o Ministério de Tecnologias da Informação e Comunicações da República da Colômbia  [ PT | ES ]"
"Atos adotados por ocasião da visita da Ministra de Relações Internacionais e Cooperação da África do Sul, Naledi Pandor","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/atos-adotados-por-ocasiao-da-visita-da-chanceler-da-africa-do-sul-brasilia-23-de-abril-de-2024","23/04/2024","3","Equilíbrio entre soberania/direitos e desenvolvimento/inovação (não puramente mercantil)","A nota apresenta equilíbrio entre cooperação em infraestrutura/tecnologia digital e preocupações com soberania, direitos ou regulação, configurando Modelo Misto (Nota 3).","I. Memorando de Entendimento entre O Instituto Rio Branco do Ministério das Relações Exteriores da República Federativa do Brasil e a Academia Diplomática & Escola Internacional do Departamento de Relações Internacionais e Cooperação da República da África do Sul [ pt / en ] | MEMORANDO DE ENTENDIMENTO ENTRE O INSTITUTO RIO BRANCO DO MINISTÉRIO DAS RELAÇÕES EXTERIORES DA REPÚBLICA FEDERATIVA DO BRASIL E A ACADEMIA DIPLOMÁTICA & ESCOLA INTERNACIONAL DO DEPARTAMENTO DE RELAÇÕES INTERNACIONAIS E COOPERAÇÃO DA REPÚBLICA DA ÁFRICA DO SUL"
"Comunicado Conjunto sobre o Fortalecimento da  Parceria Estratégica e Global Brasil -Japão","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/comunicado-conjunto-sobre-o-fortalecimento-da-parceria-estrategica-e-global-brasil-japao","03/05/2024","1","Soberania digital do Estado, garantias democráticas, direitos fundamentais, multilateralismo, multissetorialismo","A nota enfatiza soberania digital, direitos fundamentais, multilateralismo e abordagem multissetorial na governança da internet, alinhando-se à definição de Soberania Digital (Nota 1).","1. A convite do Presidente do Brasil, Luiz Inácio Lula da Silva, o Primeiro-Ministro do Japão, Fumio Kishida, visitou o Brasil de 3 a 4 de maio de 2024, acompanhado de significativa delegação empresarial. Os líderes celebraram os dez anos da Parceria Estratégica e Global, estabelecida em 2014,"
"Declaração Conjunta dos Presidentes do Estado Plurinacional da Bolívia e da República Federativa do Brasil - Santa Cruz, 9 de julho de 2024","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/declaracao-conjunta-dos-presidentes-do-estado-plurinacional-da-bolivia-e-da-republica-federativa-do-brasil-santa-cruz-9-de-julho-de-2024","09/07/2024","1","Soberania digital do Estado, garantias democráticas, direitos fundamentais, multilateralismo, multissetorialismo","A nota enfatiza soberania digital, direitos fundamentais, multilateralismo e abordagem multissetorial na governança da internet, alinhando-se à definição de Soberania Digital (Nota 1).","Na oportunidade, os chefes de Estado destacaram o alto nível das relações diplomáticas, que se refletem na reativação dos mecanismos de diálogo bilateral, bem como nos princípios da irmandade e da fraternidade entre nossos povos."
"Comunicado Conjunto da XXIX Reunião Ordinária do Conselho de Ministros da Comunidade dos Países de Língua Portuguesa - São Tomé, 19 de julho de 2024","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/comunicado-conjunto-da-xxix-reuniao-ordinaria-do-conselho-de-ministros-da-comunidade-dos-paises-de-lingua-portuguesa-sao-tome-19-de-julho-de-2024","19/07/2024","1","Soberania digital do Estado, garantias democráticas, direitos fundamentais, multilateralismo, multissetorialismo","A nota enfatiza soberania digital, direitos fundamentais, multilateralismo e abordagem multissetorial na governança da internet, alinhando-se à definição de Soberania Digital (Nota 1).","1. A XXIX Reunião Ordinária do Conselho de Ministros da Comunidade dos Países de Língua Portuguesa (CPLP) decorreu em São Tomé, no dia 19 de julho de 2024, e contou com a participação dos Ministros dos Negócios Estrangeiros e das Relações Exteriores, ou seus representantes, da República "
"Declaração Conjunta dos Presidentes da República Federativa do Brasil, Luiz Inácio Lula da Silva, e da República do Chile, Gabriel Boric Font","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/declaracao-conjunta-dos-presidentes-da-republica-federativa-do-brasil-luiz-inacio-lula-da-silva-e-da-republica-do-chile-gabriel-boric-font","05/08/2024","1","Soberania digital do Estado, garantias democráticas, direitos fundamentais, multilateralismo, multissetorialismo","A nota enfatiza soberania digital, direitos fundamentais, multilateralismo e abordagem multissetorial na governança da internet, alinhando-se à definição de Soberania Digital (Nota 1).","Os chefes de Estado do Brasil e do Chile apreciaram a consolidação da amizade histórica que une as duas nações, baseada em princípios compartilhados, como a democracia; a promoção da paz; a proteção e o respeito aos direitos humanos; a igualdade e a inclusão social, o comércio sustentáv"
"Participação do Brasil na Cúpula do Futuro","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/participacao-do-brasil-na-cupula-do-futuro","22/09/2024","1","Soberania digital do Estado, garantias democráticas, direitos fundamentais, multilateralismo, multissetorialismo","A nota enfatiza soberania digital, direitos fundamentais, multilateralismo e abordagem multissetorial na governança da internet, alinhando-se à definição de Soberania Digital (Nota 1).","Realiza-se hoje, 22/9, em Nova York, a abertura da Cúpula do Futuro, reunião de chefes de Estado e governo convocada pelo Secretário-Geral das Nações Unidas. Na ocasião, foi adotado o Pacto para o Futuro, que estabelece princípios e compromissos dos membros da ONU para um novo multilateralism | O Pacto aborda temas como desenvolvimento sustentável; direitos humanos; paz e segurança internacionais; ciência, tecnologia e cooperação digital; juventude e gerações futuras; e reforma da governança global. Em anexo ao Pacto, também foram adotados a Declaração sobre Gerações Futuras e | Em seu discurso na Cúpula do Futuro, o Presidente Luiz Inácio Lula da Silva ressaltou que a reunião traduz o interesse dos Estados Membros em transformar as Nações Unidas para que ela seja capaz de contribuir efetivamente para a paz e a segurança internacionais, os direitos humanos e o desenvo"
"Segunda reunião de ministros das Relações Exteriores do G20 – Chamado à Ação sobre a Reforma da Governança Global - Nova York, 25 de setembro","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/segunda-reuniao-de-ministros-das-relacoes-exteriores-do-g20-2013-chamado-a-acao-sobre-a-reforma-da-governanca-global-nova-york-25-de-setembro","25/09/2024","1","Soberania digital do Estado, garantias democráticas, direitos fundamentais, multilateralismo, multissetorialismo","A nota enfatiza soberania digital, direitos fundamentais, multilateralismo e abordagem multissetorial na governança da internet, alinhando-se à definição de Soberania Digital (Nota 1).","Foi realizada em 25 de setembro, em Nova York, a segunda reunião de ministros das Relações Exteriores da presidência brasileira do G20, grupo formado pelas maiores economias do mundo, além da União Africana e da União Europeia. O encontro, que contou com a participação do Presidente Luiz In | Criadas nos anos 1940, as principais organizações internacionais refletem um cenário que não mais existe. Por isso, o grupo defendeu que estas instituições atualizem suas práticas e estruturas de governança a fim de melhor representar a diversidade dos seus membros e enfrentar os graves desa"
"Reunião de ministros das Relações Exteriores do IBAS à margem da 79ª AGNU – Nova York, 26 de setembro de 2024 – comunicado à imprensa","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/reuniao-de-ministros-das-relacoes-exteriores-do-ibas-a-margem-da-79a-agnu-2013-nova-york-26-de-setembro-de-2024-2013-comunicado-a-imprensa","26/09/2024","1","Soberania digital do Estado, garantias democráticas, direitos fundamentais, multilateralismo, multissetorialismo","A nota enfatiza soberania digital, direitos fundamentais, multilateralismo e abordagem multissetorial na governança da internet, alinhando-se à definição de Soberania Digital (Nota 1).","2. Os ministros lembraram que o IBAS foi criado há mais de 20 anos para promover a coordenação em questões globais entre três grandes democracias pluralistas, multiculturais e multiétnicas da Ásia, América do Sul e África, e para aprimorar a cooperação trilateral em áreas setoriais, forn"
"XVI Cúpula do BRICS – Kazan, Rússia, 22 a 24 de outubro de 2024 - Declaração Final","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/xvi-cupula-do-brics-2013-kazan-russia-22-a-24-de-outubro-de-2024-declaracao-final","23/10/2024","1","Soberania digital do Estado, garantias democráticas, direitos fundamentais, multilateralismo, multissetorialismo","A nota enfatiza soberania digital, direitos fundamentais, multilateralismo e abordagem multissetorial na governança da internet, alinhando-se à definição de Soberania Digital (Nota 1).","Fortalecendo o multilateralismo para o desenvolvimento e a segurança globais justos | 1. Nós, os Líderes dos países do BRICS, nos reunimos em Kazan, Federação Russa, de 22 a 24 de outubro de 2024, para a XVI Cúpula do BRICS, realizada sob o tema: ""Fortalecendo o multilateralismo para o desenvolvimento e a segurança globais justos""."
"Declaração sobre Infraestrutura Pública Digital, IA e Dados para Governança – Comunicado conjunto de Brasil, África do Sul e Índia","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/declaracao-sobre-infraestrutura-publica-digital-ia-e-dados-para-governanca-2013-comunicado-conjunto-de-brasil-africa-do-sul-e-india","19/11/2024","2","Foco principal na soberania e direitos, com alguma abertura para inovação","A nota foca em soberania e direitos (privacidade, proteção de dados) com abertura para cooperação em inovação e tecnologia digital, correspondendo a Predominantemente Soberanista (Nota 2).","Declaração sobre Infraestrutura Pública Digital, Inteligência Artificial e Dados para Governança – Comunicado conjunto de Brasil, África do Sul e Índia | O crescimento global, pouco acima de 3%, é o mais baixo desde o início do século, enquanto uma média de quase 4% prevaleceu até a pandemia. Ao mesmo tempo, a tecnologia avança a um ritmo vertiginoso e, se adequadamente aplicada, nos oferece uma oportunidade histórica de aumentar o crescimento | Acelerar o progresso em direção aos ODS requer uma transformação digital inclusiva. As experiências de vários países do G20 demonstraram que uma infraestrutura pública digital (IPD) bem planejada, incrementada por inteligência artificial (IA), pode possibilitar o uso de dados para o desenvo"
"Reunião de líderes do IBAS – Comunicado de Imprensa – Rio de Janeiro, 19 de novembro de 2024","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/reuniao-de-lideres-do-ibas-2013-comunicado-de-imprensa-2013-rio-de-janeiro-19-de-novembro-de-2024","19/11/2024","1","Soberania digital do Estado, garantias democráticas, direitos fundamentais, multilateralismo, multissetorialismo","A nota enfatiza soberania digital, direitos fundamentais, multilateralismo e abordagem multissetorial na governança da internet, alinhando-se à definição de Soberania Digital (Nota 1).","1. Nós, os líderes de Brasil, Índia e África do Sul, reunidos no Fórum IBAS, criado há mais de 20 anos para promover a coordenação em questões globais entre três grandes democracias pluralistas, multiculturais e multiétnicas da Ásia, América do Sul e África, e para reforçar a cooperac | 2. Ressaltamos a importância dos princípios, normas e valores do IBAS, incluindo o multilateralismo reformado, a democracia, o respeito, a promoção e a proteção dos direitos humanos e das liberdades fundamentais para todos, o direito humanitário internacional, a igualdade soberana, a integrid | 4. Expressamos a nossa preocupação com a escalada das tensões geopolíticas e a erupção de conflitos em várias partes do mundo e enfatizamos a urgência de nos empenharmos na busca pela paz. Sublinhamos a urgência de valorizar o diálogo e a diplomacia como instrumentos primordiais para a res"
"Atos adotados por ocasião da visita de estado ao Brasil do Presidente da China, Xi Jinping – 20 de novembro de 2024","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/atos-adotados-por-ocasiao-da-visita-de-estado-ao-brasil-do-presidente-da-china-xi-jinping-2013-20-de-novembro-de-2024-1","20/11/2024","4","Foco principal na inovação e abertura de mercado, com alguma regulação estatal","A nota foca em inovação, abertura de mercado digital, investimentos e infraestrutura tecnológica com regulação estatal secundária, enquadrando-se em Predominantemente Liberal (Nota 4).","Atos adotados e anúncios no contexto da visita de estado ao Brasil do Presidente da China, Xi Jinping, em 20 de novembro de 2024, nas áreas de agricultura, comércio, investimentos, infraestrutura, indústria, energia, mineração, finanças, ciência e tecnologia, comunicações, desenvolvimento "
"Comunicado conjunto Brasil - Emirados Árabes Unidos por ocasião da reunião de líderes do G20","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/comunicado-conjunto-brasil-emirados-arabes-unidos-por-ocasiao-da-reuniao-de-lideres-do-g20","27/11/2024","2","Foco principal na soberania e direitos, com alguma abertura para inovação","A nota foca em soberania e direitos (privacidade, proteção de dados) com abertura para cooperação em inovação e tecnologia digital, correspondendo a Predominantemente Soberanista (Nota 2).","2. Na importante ocasião deste ano de celebração do 50o aniversário do estabelecimento de relações diplomáticas entre os Emirados Árabes Unidos e a República Federativa do Brasil, ambos os lados reafirmaram sua dedicação em fortalecer ainda mais o relacionamento bilateral nos próximos an | Juntos, ambos os países continuarão a aprofundar ainda mais a parceria estratégica por meio da exploração de novas oportunidades de cooperação, particularmente em áreas de potencial considerável, tais como inovação, energia renovável e mudança climática, inteligência artificial, tecno"
"Comunicado Conjunto dos Presidentes dos Estados Partes do Mercosul","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/comunicado-conjunto-dos-presidentes-dos-estados-partes-do-mercosul","06/12/2024","2","Foco principal na soberania e direitos, com alguma abertura para inovação","A nota foca em soberania e direitos (privacidade, proteção de dados) com abertura para cooperação em inovação e tecnologia digital, correspondendo a Predominantemente Soberanista (Nota 2).","Os Presidentes dos Estados Partes do MERCOSUL, Luis Lacalle Pou, pela República Oriental do Uruguai; Javier Milei, pela República Argentina; Luis Alberto Arce Catacora, pelo Estado Plurinacional da Bolívia; Luiz Inácio Lula da Silva, pela República Federativa do Brasil; e Santiago Peña, pela R"
"Diálogo Digital Brasil – União Europeia – Comunicado Conjunto – Bruxelas, 12 de fevereiro","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/dialogo-digital-brasil-2013-uniao-europeia-2013-comunicado-conjunto-2013-bruxelas-12-de-fevereiro","12/02/2025","1","Soberania digital do Estado, garantias democráticas, direitos fundamentais, multilateralismo, multissetorialismo","A nota enfatiza soberania digital, direitos fundamentais, multilateralismo e abordagem multissetorial na governança da internet, alinhando-se à definição de Soberania Digital (Nota 1).","Com base na sólida Parceria Estratégica Brasil - União Europeia, os representantes da União Europeia e do governo do Brasil reuniram-se para a 13a Edição do Diálogo Digital bilateral em 12 de fevereiro de 2025, em Bruxelas. | Este Diálogo acontece em um momento crítico, marcado por avanços rápidos sem precedentes em tecnologias digitais, em particular da Inteligência Artificial (IA) e de plataformas digitais, com potencial transformador e desafios regulatórios e preocupações éticas associados. | Ambas as partes reafirmaram seu compromisso de promover o desenvolvimento digital significativo e de facilitar ambiente favorável à inovação na área digital, bem como de preservar princípios democráticos e direitos humanos."
"I Comissão Permanente Bilateral Brasil-Espanha – Ata Final – Madri, 17 de fevereiro","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/i-comissao-permanente-bilateral-brasil-espanha-2013-ata-final-2013-madri-17-de-fevereiro","17/02/2025","1","Soberania digital do Estado, garantias democráticas, direitos fundamentais, multilateralismo, multissetorialismo","A nota enfatiza soberania digital, direitos fundamentais, multilateralismo e abordagem multissetorial na governança da internet, alinhando-se à definição de Soberania Digital (Nota 1).","Aos 17 dias do mês de fevereiro de 2025, foi realizada em Madri a reunião inaugural da Comissão Permanente Bilateral Brasil-Espanha, presidida pelo  pelo Ministro das Relações Exteriores da República Federativa do Brasil, Mauro Vieira, e pelo Ministro de Assuntos Exteriores, União Europeia e  | 1. Subcomissão de Assuntos Políticos Bilaterais, Regionais e Multilaterais"
"Discurso do Ministro Mauro Vieira por ocasião da segunda sessão da reunião de Ministros das Relações Exteriores do G20 – Joanesburgo, 21/02/25","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/discurso-do-ministro-mauro-vieira-por-ocasiao-da-segunda-sessao-da-reuniao-de-ministros-das-relacoes-exteriores-do-g20-2013-joanesburgo-21-02-25","21/02/2025","2","Foco principal na soberania e direitos, com alguma abertura para inovação","A nota foca em soberania e direitos (privacidade, proteção de dados) com abertura para cooperação em inovação e tecnologia digital, correspondendo a Predominantemente Soberanista (Nota 2).","Permita-me agradecer-lhe, Ministro Lamola, a recepção oferecida por Vossa Excelência e pelo prefeito de Joanesburgo, Sr. Dada Morero, ontem. O tema escolhido para a Presidência da África do Sul no G20 — ""Solidariedade, Igualdade, Sustentabilidade"" — e a referência ao “Espírito Ubuntu”, na Not"
"Discurso proferido pelo Ministro Mauro Vieira por ocasião da 1ª reunião de Sherpas do BRICS – Brasília, 25 de fevereiro","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/discurso-proferido-pelo-ministro-mauro-vieira-por-ocasiao-da-1a-reuniao-de-sherpas-do-brics-2013-brasilia-25-de-fevereiro","25/02/2025","1","Soberania digital do Estado, garantias democráticas, direitos fundamentais, multilateralismo, multissetorialismo","A nota enfatiza soberania digital, direitos fundamentais, multilateralismo e abordagem multissetorial na governança da internet, alinhando-se à definição de Soberania Digital (Nota 1).","It is an honor to welcome you to this inaugural meeting of Brazil’s BRICS chairship. We convene at a pivotal moment — one of profound transformation, where the principles of multilateralism and cooperation are being tested by crises that demand urgent and collective action. | The international order is undergoing significant shifts. Deepening geopolitical tensions, rising inequalities, and rapid technological and economic changes are challenging traditional governance structures. Longstanding institutions struggle to adapt, while emerging economies rightly demand a more "
"Assinatura de acordo de cooperação entre a Polícia Federal e a EUROPOL – Nota Conjunta MRE/MJSP","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/assinatura-de-acordo-de-cooperacao-entre-a-policia-federal-e-a-europol-2013-nota-conjunta-mre-mjsp","05/03/2025","1","Soberania digital do Estado, garantias democráticas, direitos fundamentais, multilateralismo, multissetorialismo","A nota trata de soberania digital, direitos e governança multilateral sem ênfase em inovação mercantil, enquadrando-se em Soberania Digital (Nota 1).","O ministro da Justiça e Segurança Pública, Ricardo Lewandowski, e o Comissário Europeu para Assuntos Internos e Migração, Magnus Brunner assinaram, nesta quarta-feira (5), acordo de cooperação entre a Polícia Federal (PF) e a Agência da União Europeia para a Cooperação Policial (EUROPOL"
"Seminário sobre economia de dados e desenvolvimento nacional – Nota Conjunta MRE/MDIC","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/seminario-sobre-economia-de-dados-e-desenvolvimento-nacional-2013-nota-conjunta-mre-mdic","18/03/2025","4","Foco principal na inovação e abertura de mercado, com alguma regulação estatal","A nota foca em inovação, abertura de mercado digital, investimentos e infraestrutura tecnológica com regulação estatal secundária, enquadrando-se em Predominantemente Liberal (Nota 4).","No âmbito da presidência brasileira do BRICS, realizou-se, no dia 18 de março, o seminário virtual “Alavancando a economia de dados na comunidade de economia digital do BRICS” (“Leveraging data economy across the BRICS’ digital economy community”), reunindo pesquisadores, formuladores de políti | O evento, organizado pelo Ministério das Relações Exteriores (MRE) e pelo Ministério do Desenvolvimento, Indústria, Comércio e Serviços (MDIC) do Brasil, procurou chamar atenção para a economia de dados como fator habilitador da transformação da indústria, inclusive para aplicações de  | Durante o seminário, foram discutidos a criação de espaços e mercados de dados e o papel dos dados na transformação digital de empresas e governos. A valorização estratégica dos dados é essencial para reduzir assimetrias econômicas e garantir que os benefícios desse novo modelo de negóc"
"Declaração Conjunta por ocasião da Visita de Estado do Presidente do Chile, Gabriel Boric, ao Brasil","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/declaracao-conjunta-por-ocasiao-da-visita-de-estado-do-presidente-do-chile-gabriel-boric-ao-brasil","24/04/2025","1","Soberania digital do Estado, garantias democráticas, direitos fundamentais, multilateralismo, multissetorialismo","A nota enfatiza soberania digital, direitos fundamentais, multilateralismo e abordagem multissetorial na governança da internet, alinhando-se à definição de Soberania Digital (Nota 1).","Em 24 de abril de 2025, o Presidente da República do Chile, Gabriel Boric Font, concluiu Visita de Estado ao Brasil, a convite do Presidente Luiz Inácio Lula da Silva. A visita iniciou-se em 22 abril, Dia da Amizade Brasil-Chile, quando os Presidentes celebraram os 189 anos do estabelecimento de r"
"Declaração da Presidência da Reunião de Ministros das Relações Exteriores dos Países Membros do BRICS","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/declaracao-da-presidencia-da-reuniao-de-ministros-das-relacoes-exteriores-relacoes-internacionais-dos-paises-membros-do-brics","29/04/2025","1","Soberania digital do Estado, garantias democráticas, direitos fundamentais, multilateralismo, multissetorialismo","A nota enfatiza soberania digital, direitos fundamentais, multilateralismo e abordagem multissetorial na governança da internet, alinhando-se à definição de Soberania Digital (Nota 1).","1. Os Ministros das Relações Exteriores do BRICS reuniram-se em 28 e 29 de abril de 2025, na cidade do Rio de Janeiro. Eles trocaram opiniões sobre as principais tendências e questões globais e regionais. Reafirmaram seu compromisso de fortalecer a estrutura da Parceria Estratégica do BRICS so | 3. Os Ministros reiteraram seu firme compromisso com o multilateralismo e com o direito internacional, incluindo os Propósitos e Princípios consagrados na Carta das Nações Unidas, em sua totalidade e interconexão, como seu alicerce indispensável, bem como o papel central da ONU em um sistema i | 4. Recordando que 2025 marca o octogésimo aniversário do fim da Segunda Guerra Mundial, conflito que trouxe profundo sofrimento à humanidade, particularmente na Europa, África, Ásia, Pacífico e outras partes do mundo, os Ministros manifestaram seu pleno apoio à Resolução 79/272 da Assemblei"
"Declaração Conjunta por ocasião da visita de Estado do Presidente Luiz Inácio Lula da Silva a Pequim – 12 e 13 de maio de 2025","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/declaracao-conjunta-por-ocasiao-da-visita-de-estado-do-presidente-luiz-inacio-lula-da-silva-a-pequim-12-e-13-de-maio-de-2025","13/05/2025","1","Soberania digital do Estado, garantias democráticas, direitos fundamentais, multilateralismo, multissetorialismo","A nota enfatiza soberania digital, direitos fundamentais, multilateralismo e abordagem multissetorial na governança da internet, alinhando-se à definição de Soberania Digital (Nota 1).","Declaração Conjunta entre a República Federativa do Brasil e a República Popular da China sobre o Fortalecimento da Comunidade de Futuro Compartilhado Brasil-China por um Mundo mais Justo e um Planeta mais Sustentável e a Defesa Conjunta do Multilateralismo | A convite do Presidente da República Popular da China, Xi Jinping, o Presidente da República Federativa do Brasil, Luiz Inácio Lula da Silva, participou da IV Reunião Ministerial do Fórum CELAC-China na China e realizou uma visita de Estado à China, entre os dias 10 e 14 de maio de 2025. | 2. As partes concordaram em fortalecer a Comunidade de Futuro Compartilhado Brasil-China por um Mundo mais Justo e um Planeta mais Sustentável. Destacaram os avanços concretos alcançados desde a visita de Estado do Presidente Xi Jinping ao Brasil, em novembro de 2024, com avanços positivos e res"
"Participação do Ministro Mauro Vieira em reuniões ministeriais da OCDE e da OMC em Paris","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/participacao-do-ministro-mauro-vieira-em-reunioes-ministeriais-da-ocde-e-da-omc-em-paris","02/06/2025","3","Equilíbrio entre soberania/direitos e desenvolvimento/inovação (não puramente mercantil)","A nota apresenta equilíbrio entre cooperação em infraestrutura/tecnologia digital e preocupações com soberania, direitos ou regulação, configurando Modelo Misto (Nota 3).","O Ministro Mauro Vieira participará, nos dias 3 e 4 de junho, em Paris, da Reunião do Conselho Ministerial da Organização para a Cooperação e Desenvolvimento Econômico (OCDE) e de reunião em nível ministerial (miniministerial) da Organização Mundial do Comércio (OMC). | Na ministerial da OCDE, o Ministro Mauro Vieira estará presente na cerimônia de abertura e em sessões de trabalho sobre temas como sistema de comércio internacional e economia digital. O Brasil, embora não seja membro da OCDE, participa formalmente de 35 comitês ou instâncias da organização | A miniministerial da OMC, por sua vez, será ocasião para debater o sistema multilateral de comércio baseado em regras e reafirmar a importância atribuída pelo Brasil à plena restauração do sistema de solução de controvérsias e à promoção de um comércio agrícola internacional mais jus"
