"Titulo","Data","Link","Justificativa","Passagens_Relevantes","Origem"
"Declaração Conjunta dos Presidentes da República Federativa do Brasil, Luiz Inácio Lula da Silva, e da República do Chile, Gabriel Boric Font","05/08/2024","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/declaracao-conjunta-dos-presidentes-da-republica-federativa-do-brasil-luiz-inacio-lula-da-silva-e-da-republica-do-chile-gabriel-boric-font","A nota guarda relação direta e substantiva com a Governança Global Digital, tematizando governança da inteligência artificial, direitos humanos no ambiente digital, infraestrutura e tecnologias digitais. Traz informação qualitativa sobre o posicionamento, ações ou articulações do MRE nesse campo, útil à análise da política externa brasileira em governança digital no período 2014-2025.","32. Coincidieron en que la cooperación bilateral en el campo de la ciencia, la tecnología, el conocimiento y la innovación es fundamental para alcanzar un desarrollo económico socialmente inclusivo y ambientalmente sostenible, además de constituir un vínculo esencial de la amistad entre ambos países, relevando l... | 5. Reafirmaron el interés común en el crecimiento de la cooperación mutua y la asociación centrada en las necesidades y oportunidades del sector de la Salud, impulsando para ello la suscripción de un nuevo Memorándum de Entendimiento entre los Ministerios de Salud de Chile y Brasil que considera las siguientes á... | 34. Igualmente, expressaram o desejo de fortalecer a relação bilateral por meio do intercâmbio e da da cooperação na transformação digital e no avanço da gestão pública, pelo que destacaram a assinatura do Memorando de Entendimento entre o Ministério de Gestão e Inovação em Serviços Públicos do Brasil e...","Filtragem"
"Participação do Brasil na Cúpula do Futuro","22/09/2024","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/participacao-do-brasil-na-cupula-do-futuro","A nota guarda relação direta e substantiva com a Governança Global Digital, tematizando direitos humanos no ambiente digital. Traz informação qualitativa sobre o posicionamento, ações ou articulações do MRE nesse campo, útil à análise da política externa brasileira em governança digital no período 2014-2025.","O Pacto aborda temas como desenvolvimento sustentável; direitos humanos; paz e segurança internacionais; ciência, tecnologia e cooperação digital; juventude e gerações futuras; e reforma da governança global. Em anexo ao Pacto, também foram adotados a Declaração sobre Gerações Futuras e o Pacto Global Digi...","Filtragem"
"Segunda reunião de ministros das Relações Exteriores do G20 – Chamado à Ação sobre a Reforma da Governança Global - Nova York, 25 de setembro","25/09/2024","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/segunda-reuniao-de-ministros-das-relacoes-exteriores-do-g20-2013-chamado-a-acao-sobre-a-reforma-da-governanca-global-nova-york-25-de-setembro","A nota guarda relação direta e substantiva com a Governança Global Digital, tematizando direitos humanos no ambiente digital. Traz informação qualitativa sobre o posicionamento, ações ou articulações do MRE nesse campo, útil à análise da política externa brasileira em governança digital no período 2014-2025.","The challenges the global community faces today can only be addressed through multilateral solutions for a better tomorrow and the strengthening of global governance for both present and future generations. Noting the Pact for the Future and the ongoing reform processes of international institutions and in light of the...","Filtragem"
"Reunião de ministros das Relações Exteriores do IBAS à margem da 79ª AGNU – Nova York, 26 de setembro de 2024 – comunicado à imprensa","26/09/2024","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/reuniao-de-ministros-das-relacoes-exteriores-do-ibas-a-margem-da-79a-agnu-2013-nova-york-26-de-setembro-de-2024-2013-comunicado-a-imprensa","A nota guarda relação direta e substantiva com a Governança Global Digital, tematizando governança da internet, governança da inteligência artificial, proteção de dados e privacidade, direitos humanos no ambiente digital, cibersegurança, multilateralismo em torno da governança digital. Traz informação qualitativa sobre o posicionamento, ações ou articulações do MRE nesse campo, útil à análise da política externa brasileira em governança digital no período 2014-2025.","52. Regarding both the GDC and the WSIS+20 revision process as opportunities to consolidate and update the development perspective enshrined in Geneva and Tunis and to discuss innovative multilateral and multistakeholder arrangements, leading to collective action and effective global digital governance, the Ministers r... | 47. The Ministers reaffirmed their commitment to ensuring a trusted, accountable, open, safe, secure, stable, accessible and peaceful cyberspace. The Ministers highlighted that the United Nations General Assembly is the appropriate forum for a global dialogue on international security related to the ICTs, where broad, ... | 50. The Ministers welcomed the adoption of the Global Digital Compact and underlined the need to promote strengthened international cooperation that closes all digital divides between and within countries to ensure an inclusive, open, sustainable, fair, safe and secure digital future for all. The Ministers reaffirmed t...","Filtragem"
"XVI Cúpula do BRICS – Kazan, Rússia, 22 a 24 de outubro de 2024 - Declaração Final","23/10/2024","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/xvi-cupula-do-brics-2013-kazan-russia-22-a-24-de-outubro-de-2024-declaracao-final","A nota guarda relação direta e substantiva com a Governança Global Digital, tematizando governança da internet, governança da inteligência artificial, proteção de dados e privacidade, cibersegurança, infraestrutura e tecnologias digitais. Traz informação qualitativa sobre o posicionamento, ações ou articulações do MRE nesse campo, útil à análise da política externa brasileira em governança digital no período 2014-2025.","99.    Recognising that the BRICS countries have a huge tourist potential, we welcome the results of the first BRICS Tourism Forum, held in Moscow on 20-21 June 2024. We commit to further strengthening people-to-people connectivity, enhancing multistakeholder cooperation as well as developing joint projects in the tour... | 78. Reconhecendo que a rápida mudança tecnológica, incluindo o rápido avanço da Inteligência Artificial, tem o potencial de trazer novas oportunidades para o desenvolvimento socioeconômico em todo o mundo, incentivamos mais discussões internacionais, apoiamos as Nações Unidas para que desempenhem um papel imp... | 71.    Concerned with the fast-paced digitalization process of all aspects of human life in the 21st century, we underscore the key role of data for development and the need to intensify the engagement within BRICS to address this issue. We highlight that fair, inclusive and equitable governance of data is critical to ...","Filtragem"
"Declaração sobre Infraestrutura Pública Digital, IA e Dados para Governança – Comunicado conjunto de Brasil, África do Sul e Índia","19/11/2024","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/declaracao-sobre-infraestrutura-publica-digital-ia-e-dados-para-governanca-2013-comunicado-conjunto-de-brasil-africa-do-sul-e-india","A nota guarda relação direta e substantiva com a Governança Global Digital, tematizando governança da inteligência artificial, proteção de dados e privacidade, direitos humanos no ambiente digital. Traz informação qualitativa sobre o posicionamento, ações ou articulações do MRE nesse campo, útil à análise da política externa brasileira em governança digital no período 2014-2025.","Declaration on Digital Public Infrastructure, Artificial Intelligence and Data for Governance – Joint statement from Brazil, South Africa and India | Accelerating progress towards the SDGs requires inclusive digital transformation. The experiences of several G20 countries have demonstrated that well-designed digital public infrastructure (DPI) augmented by artificial intelligence (AI) can enable the use of data for development, creating new jobs and delivering bette... | Key to this deployment is the establishment of fair and equitable principles for data governance to address data protection and management, privacy and security while offering market participants the protection of intellectual property rights and their confidential information.","Filtragem"
"Reunião de líderes do IBAS – Comunicado de Imprensa – Rio de Janeiro, 19 de novembro de 2024","19/11/2024","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/reuniao-de-lideres-do-ibas-2013-comunicado-de-imprensa-2013-rio-de-janeiro-19-de-novembro-de-2024","A nota guarda relação direta e substantiva com a Governança Global Digital, tematizando direitos humanos no ambiente digital. Traz informação qualitativa sobre o posicionamento, ações ou articulações do MRE nesse campo, útil à análise da política externa brasileira em governança digital no período 2014-2025.","5. Saudamos a adoção do Pacto para o Futuro e dos seus anexos e os compromissos para tornar as instituições globais mais representativas e responsivas ao mundo de hoje. Estimulados pelo Pacto para o Futuro, ressaltamos que é chegado o momento de nos movermos em direção a um processo orientado para resultados e a...","Filtragem"
"Comunicado conjunto Brasil - Emirados Árabes Unidos por ocasião da reunião de líderes do G20","27/11/2024","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/comunicado-conjunto-brasil-emirados-arabes-unidos-por-ocasiao-da-reuniao-de-lideres-do-g20","A nota guarda relação direta e substantiva com a Governança Global Digital, tematizando governança da inteligência artificial, cibersegurança. Traz informação qualitativa sobre o posicionamento, ações ou articulações do MRE nesse campo, útil à análise da política externa brasileira em governança digital no período 2014-2025.","Together, both countries will continue to further deepen the strategic partnership through exploring new opportunities for cooperation, particularly in areas of considerable potential such as innovation, renewable energy and climate change, artificial intelligence, cutting-edge technologies, agriculture, infrastructure... | Both sides agreed to intensify cooperation in environmentally sound technologies, including sustainable modalities of Artificial Intelligence. They recognized that achieving the goals of the Paris Agreement requires the rapid and scaled-up deployment and adoption of existing clean technologies and accelerated innovatio... | 8. Brazil and the UAE, united by a shared vision of building resilient defense industries capable of addressing emerging global challenges, are pleased to announce the continued expansion of defense and security cooperation between the two nations, exemplified by the growing presence of the UAE’s EDGE Group in Brazil. ...","Filtragem"
"Comunicado Conjunto dos Presidentes dos Estados Partes do Mercosul","06/12/2024","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/comunicado-conjunto-dos-presidentes-dos-estados-partes-do-mercosul","A nota guarda relação direta e substantiva com a Governança Global Digital, tematizando infraestrutura e tecnologias digitais. Traz informação qualitativa sobre o posicionamento, ações ou articulações do MRE nesse campo, útil à análise da política externa brasileira em governança digital no período 2014-2025.","TOMARAM nota da realização do seminário “As implicações do blockchain e a inteligência artificial para o comércio internacional”, no âmbito da XIII Edição do Foro Empresarial do MERCOSUL, que permitiu considerar os cursos de ação para a promoção de um marco regulamentar e normativo que fomente a implantac...","Filtragem"
"Diálogo Digital Brasil – União Europeia – Comunicado Conjunto – Bruxelas, 12 de fevereiro","12/02/2025","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/dialogo-digital-brasil-2013-uniao-europeia-2013-comunicado-conjunto-2013-bruxelas-12-de-fevereiro","A nota guarda relação direta e substantiva com a Governança Global Digital, tematizando infraestrutura e tecnologias digitais. Traz informação qualitativa sobre o posicionamento, ações ou articulações do MRE nesse campo, útil à análise da política externa brasileira em governança digital no período 2014-2025.","Este Diálogo acontece em um momento crítico, marcado por avanços rápidos sem precedentes em tecnologias digitais, em particular da Inteligência Artificial (IA) e de plataformas digitais, com potencial transformador e desafios regulatórios e preocupações éticas associados. | Ambos os lados reconhecem o papel fundamental da conectividade na era digital e reconhecem que desafios significativos persistem na expansão do acesso facilitado a serviços a custos razoáveis, especialmente em áreas remotas e carentes. Brasil e UE assinalaram a importância de trabalhar juntos para promover marcos ...","Filtragem"
"I Comissão Permanente Bilateral Brasil-Espanha – Ata Final – Madri, 17 de fevereiro","17/02/2025","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/i-comissao-permanente-bilateral-brasil-espanha-2013-ata-final-2013-madri-17-de-fevereiro","A nota guarda relação direta e substantiva com a Governança Global Digital, tematizando cibersegurança. Traz informação qualitativa sobre o posicionamento, ações ou articulações do MRE nesse campo, útil à análise da política externa brasileira em governança digital no período 2014-2025.","Aos 24 dias do mês de setembro de 2024, a Subcomissão de Combate ao Crime reuniu-se virtualmente. A reunião permitiu acompanhar e avaliar o estado dos compromissos e acordos existentes nessa área entre os dois países. Depois de analisar a situação do crime organizado no atual contexto geopolítico, a Espanha e o...","Filtragem"
"Discurso do Ministro Mauro Vieira por ocasião da segunda sessão da reunião de Ministros das Relações Exteriores do G20 – Joanesburgo, 21/02/25","21/02/2025","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/discurso-do-ministro-mauro-vieira-por-ocasiao-da-segunda-sessao-da-reuniao-de-ministros-das-relacoes-exteriores-do-g20-2013-joanesburgo-21-02-25","A nota guarda relação direta e substantiva com a Governança Global Digital, tematizando governança da inteligência artificial, proteção de dados e privacidade, infraestrutura e tecnologias digitais. Traz informação qualitativa sobre o posicionamento, ações ou articulações do MRE nesse campo, útil à análise da política externa brasileira em governança digital no período 2014-2025.","Ladies and gentlemen, The Rio de Janeiro Leaders’ Declaration acknowledged the need for the G20 to further discuss “artificial intelligence, data governance, and innovation”. It also decided to establish a high-level initiative or task force on the matter. Brazil appreciates that South Africa’s approach connects artifi... | A Declaração de Líderes do Rio de Janeiro reconheceu a necessidade de o G20 aprofundar as discussões sobre “inteligência artificial, governança de dados e inovação”. Também foi acordado o estabelecimento de uma iniciativa ou força-tarefa de alto nível sobre o tema. O Brasil valoriza o posicionamento da Áfri...","Filtragem"
"Discurso proferido pelo Ministro Mauro Vieira por ocasião da 1ª reunião de Sherpas do BRICS – Brasília, 25 de fevereiro","25/02/2025","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/discurso-proferido-pelo-ministro-mauro-vieira-por-ocasiao-da-1a-reuniao-de-sherpas-do-brics-2013-brasilia-25-de-fevereiro","A nota guarda relação direta e substantiva com a Governança Global Digital, tematizando governança da inteligência artificial, proteção de dados e privacidade, cibersegurança. Traz informação qualitativa sobre o posicionamento, ações ou articulações do MRE nesse campo, útil à análise da política externa brasileira em governança digital no período 2014-2025.","We will organize our work around six priorities: global health cooperation; trade, investment and finance; combatting climate change; artificial intelligence governance; reform of the peace and security multilateral system; and BRICS’ institutional development. | As we navigate the transformations of the 21st century, artificial intelligence presents both immense opportunities and profound risks. AI has the potential to dramatically transform sectors from healthcare to education. Yet without proper governance, it also poses ethical, economic, and security challenges. | A governança global de IA deve ser inclusiva e democrática, além de contribuir para o desenvolvimento econômico. Ela não pode ser ditada por um pequeno grupo de atores enquanto o restante do mundo é forçado a se adaptar a regras que não ajudou a estabelecer. Os BRICS devem defender uma abordagem multilateral qu...","Filtragem"
"Assinatura de acordo de cooperação entre a Polícia Federal e a EUROPOL – Nota Conjunta MRE/MJSP","05/03/2025","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/assinatura-de-acordo-de-cooperacao-entre-a-policia-federal-e-a-europol-2013-nota-conjunta-mre-mjsp","A nota guarda relação direta e substantiva com a Governança Global Digital, tematizando proteção de dados e privacidade. Traz informação qualitativa sobre o posicionamento, ações ou articulações do MRE nesse campo, útil à análise da política externa brasileira em governança digital no período 2014-2025.","O ministro da Justiça e Segurança Pública, Ricardo Lewandowski, e o Comissário Europeu para Assuntos Internos e Migração, Magnus Brunner assinaram, nesta quarta-feira (5), acordo de cooperação entre a Polícia Federal (PF) e a Agência da União Europeia para a Cooperação Policial (EUROPOL). A cerimônia acon...","Filtragem"
"Declaração Conjunta por ocasião da Visita de Estado do Presidente do Chile, Gabriel Boric, ao Brasil","24/04/2025","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/declaracao-conjunta-por-ocasiao-da-visita-de-estado-do-presidente-do-chile-gabriel-boric-ao-brasil","A nota guarda relação direta e substantiva com a Governança Global Digital, tematizando governança da inteligência artificial. Traz informação qualitativa sobre o posicionamento, ações ou articulações do MRE nesse campo, útil à análise da política externa brasileira em governança digital no período 2014-2025.","21. Celebraron los acuerdos firmados en las áreas de ciencia, tecnología e innovación, destacando los entendimientos bilaterales relativos a la cooperación espacial y a la inteligencia artificial, incluso con vistas al desarrollo conjunto de un gran modelo de lenguaje (LLM) con enfoque en la inclusión de la divers...","Filtragem"
"Declaração da Presidência da Reunião de Ministros das Relações Exteriores dos Países Membros do BRICS","29/04/2025","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/declaracao-da-presidencia-da-reuniao-de-ministros-das-relacoes-exteriores-relacoes-internacionais-dos-paises-membros-do-brics","A nota guarda relação direta e substantiva com a Governança Global Digital, tematizando governança da inteligência artificial, proteção de dados e privacidade. Traz informação qualitativa sobre o posicionamento, ações ou articulações do MRE nesse campo, útil à análise da política externa brasileira em governança digital no período 2014-2025.","56. The Ministers emphasized that Artificial Intelligence (AI) is instrumental for promoting socio-economic development and inclusive growth in all societies and, for this purpose, it is important to ensure that AI is designed, developed, and used in a responsible, safe, secure, and ethical manner. They agreed that the... | 57. The Ministers looked forward to BRICS cooperation to help developing countries strengthen AI capacity building. They reiterated the UN General Assembly Resolution A/RES/78/311 – Enhancing International Cooperation on Capacity-building of Artificial Intelligence. The Ministers also stressed the importance of promoti... | 57. Os Ministros expressaram expectativa de cooperação do BRICS para auxiliar os países em desenvolvimento a fortalecer o desenvolvimento de capacidades em IA. Reafirmaram a Resolução A/RES/78/311 da Assembleia Geral das Nações Unidas – Reforçar a Cooperação Internacional no Desenvolvimento de Capacidades de ...","Filtragem"
"Comunicado Conjunto da Cúpula Brasil–Caribe","13/06/2025","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/comunicado-conjunto-da-cupula-brasil2013caribe","A nota guarda relação direta e substantiva com a Governança Global Digital, tematizando governança da inteligência artificial. Traz informação qualitativa sobre o posicionamento, ações ou articulações do MRE nesse campo, útil à análise da política externa brasileira em governança digital no período 2014-2025.","24. Reconocemos el potencial de un proyecto de cooperación técnica orientado a la mitigación del cambio climático, en el marco de los programas de cooperación trilateral Sur-Sur de Brasil, para atender una demanda específica de los países del Caribe. El proyecto pretende adaptar, para los países caribeños, la ...","Filtragem"
"Declaração dos Líderes do BRICS sobre Governança Global da Inteligência Artificial","06/07/2025","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/declaracao-dos-lideres-do-brics-sobre-governanca-global-da-inteligencia-artificial","A nota guarda relação direta e substantiva com a Governança Global Digital, tematizando governança da inteligência artificial, proteção de dados e privacidade, soberania digital. Traz informação qualitativa sobre o posicionamento, ações ou articulações do MRE nesse campo, útil à análise da política externa brasileira em governança digital no período 2014-2025.","BRICS Leaders ́ Statement on the Global Governance of Artificial Intelligence | Artificial Intelligence represents a milestone opportunity to boost development towards a more equitable future, fostering innovation, enhancing productivity, advancing sustainable practices, and concretely improving the lives of people everywhere on the planet. | Digital Sovereignty and the Right to Development are Central to Global AI Governance. We firmly support the right of all countries to harness the benefits of the digital economy and emerging technologies, particularly Artificial Intelligence, while upholding fundamental rights, to establish their own regulatory framewo...","Filtragem"
"Declaração de Líderes do BRICS — Rio de Janeiro, 06 de julho de 2025","06/07/2025","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/declaracao-de-lideres-do-brics-2014-rio-de-janeiro-06-de-julho-de-2025","A nota guarda relação direta e substantiva com a Governança Global Digital, tematizando governança da inteligência artificial, proteção de dados e privacidade, direitos humanos no ambiente digital, cibersegurança, infraestrutura e tecnologias digitais. Traz informação qualitativa sobre o posicionamento, ações ou articulações do MRE nesse campo, útil à análise da política externa brasileira em governança digital no período 2014-2025.","4. We underline the significance of the adoption of the BRICS Leaders’ Framework Declaration on Climate Finance and of the BRICS Leaders’ Statement on the Global Governance of Artificial Intelligence, as well as endorse the launch of the BRICS Partnership for the Elimination of Socially Determined Diseases. These initi... | 16. We recognize that Artificial Intelligence (AI) represents a milestone opportunity to boost development towards a more prosperous future. To achieve that goal, we underscore that global governance of AI should mitigate potential risks and address the needs of all countries, including those of the Global South. A col... | 57. We acknowledge that the Partnership on the New Industrial Revolution (PartNIR) serves as a guiding platform to identify interests, challenges, and opportunities in the rapidly evolving industrial landscape and capacity building in the field of industry while supporting the continuity of BRICS industrial cooperation...","Filtragem"
"Declaração conjunta por ocasião da visita de Estado do Primeiro-Ministro da Índia ao Brasil","08/07/2025","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/declaracao-conjunta-por-ocasiao-da-visita-de-estado-do-primeiro-ministro-da-india-ao-brasil","A nota guarda relação direta e substantiva com a Governança Global Digital, tematizando governança da inteligência artificial, cibersegurança. Traz informação qualitativa sobre o posicionamento, ações ou articulações do MRE nesse campo, útil à análise da política externa brasileira em governança digital no período 2014-2025.","25.     Recognizing that the Digital Agenda—including Digital Public Infrastructure (DPI), Artificial Intelligence (AI), and other emerging technologies — is vital for the economic development and digital transformation of their societies, the leaders welcomed collaboration in exploring and advancing collaborative fram... | 26.    The leaders reaffirmed their view on the potential for increasing bilateral cooperation in Science, Technology, and Innovation (STI), based on shared values and complementary strengths of both countries. They agreed on the need to convene the Joint Commission on Scientific and Technological Cooperation, to foste... | 5.      Recognizing the convergent views and strategic complementarities in defense and security matters between Brazil and India, the leaders welcomed the growing defense cooperation, including participation in joint military exercises and the exchange of high-level defense delegations. They expressed satisfaction wit...","Filtragem"
"Comunicado Conjunto entre a República Federativa do Brasil e a República da Indonésia  sobre o Fortalecimento da Parceria Estratégica Brasil–Indonésia","09/07/2025","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/comunicado-conjunto-entre-a-republica-federativa-do-brasil-e-a-republica-da-indonesia-sobre-o-fortalecimento-da-parceria-estrategica-brasil2013indonesia","A nota guarda relação direta e substantiva com a Governança Global Digital, tematizando governança da inteligência artificial. Traz informação qualitativa sobre o posicionamento, ações ou articulações do MRE nesse campo, útil à análise da política externa brasileira em governança digital no período 2014-2025.","26. Both Presidents underlined the strategic importance of BRICS in promoting a more balanced and representative international order. They acknowledged the positive outcomes of the XVII BRICS Summit, held in Rio de Janeiro from 6 to 7 July 2025, particularly in advancing inclusive and sustainable global governance, inc...","Filtragem"
"Reunião de Alto Nível ""Democracia Sempre"" - Declaração Conjunta - Santiago, 21 de julho de 2025","21/07/2025","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/reuniao-de-alto-nivel-democracia-sempre-declaracao-conjunta-santiago-21-07-2025","A nota guarda relação direta e substantiva com a Governança Global Digital, tematizando governança da inteligência artificial. Traz informação qualitativa sobre o posicionamento, ações ou articulações do MRE nesse campo, útil à análise da política externa brasileira em governança digital no período 2014-2025.","Somos plenamente conscientes de que el mundo atraviesa un período de profunda incertidumbre, en el que los valores democráticos son desafiados de forma permanente. Frente a ello, creemos que es un imperativo ético y político impulsar una estrategia común para enfrentar fenómenos globales como la creciente desigua...","Filtragem"
"Declaração Conjunta dos Presidentes da República Federativa do Brasil e da República do Equador","20/08/2025","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/declaracao-conjunta-dos-presidentes-da-republica-federativa-do-brasil-e-da-republica-do-equador","A nota guarda relação direta e substantiva com a Governança Global Digital, tematizando governança da inteligência artificial. Traz informação qualitativa sobre o posicionamento, ações ou articulações do MRE nesse campo, útil à análise da política externa brasileira em governança digital no período 2014-2025.","26. Celebraron la firma de los instrumentos detallados en la secuencia, como un hito para la profundización del relacionamiento bilateral: i. Memorando de Entendimiento entre el Ministerio de Inclusión Económica y Social de la República del Ecuador y el Ministerio de Desarrollo y Asistencia Social, Familia y Lucha ...","Filtragem"
"Declaração de Bogotá — V Reunião de Presidentes dos Estados Partes do Tratado de Cooperação Amazônica","23/08/2025","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/declaracao-de-bogota","A nota guarda relação direta e substantiva com a Governança Global Digital, tematizando direitos humanos no ambiente digital. Traz informação qualitativa sobre o posicionamento, ações ou articulações do MRE nesse campo, útil à análise da política externa brasileira em governança digital no período 2014-2025.","Reafirmando os princípios contidos nos Acordos Ambientais Multilaterais retomados no texto da Declaração de Belém , de 2023, assim como no Pacto para o Futuro das Nações Unidas, de 2024;","Filtragem"
"Seleção de projeto brasileiro ao Prêmio UNESCO para o Uso de Tecnologias da Informação e da Comunicação na Educação","09/10/2025","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/selecao-de-projeto-brasileiro-ao-premio-unesco-para-o-uso-de-tecnologias-da-informacao-e-da-comunicacao-na-educacao","A nota guarda relação direta e substantiva com a Governança Global Digital, tematizando infraestrutura e tecnologias digitais. Traz informação qualitativa sobre o posicionamento, ações ou articulações do MRE nesse campo, útil à análise da política externa brasileira em governança digital no período 2014-2025.","A seleção do projeto brasileiro, baseado na análise crítica sobre a aplicação da IA e no apoio à equidade e à inclusão, reflete a importância atribuída pelo Brasil às tecnologias digitais como aliadas do desenvolvimento social e educacional.","Filtragem"
"Seleção de brasileiro ao Prêmio da UNESCO para Pesquisa Científica sobre Ética na Inteligência Artificial","06/11/2025","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/selecao-de-brasileiro-ao-premio-da-unesco-para-pesquisa-cientifica-sobre-etica-na-inteligencia-artificial","A nota guarda relação direta e substantiva com a Governança Global Digital, tematizando infraestrutura e tecnologias digitais. Traz informação qualitativa sobre o posicionamento, ações ou articulações do MRE nesse campo, útil à análise da política externa brasileira em governança digital no período 2014-2025.","A premiação do professor Virgílio Almeida reflete o compromisso do governo brasileiro com a governança inclusiva e com o uso ético e responsável da inteligência artificial e de tecnologias digitais na atualidade, com o objetivo de torná-las ferramentas essenciais para o desenvolvimento socioeconômico para o be...","Filtragem"
"XIII Diálogo de Alto Nível sobre Direitos Humanos entre o Brasil e a União Europeia - Declaração Conjunta","07/11/2025","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/xiii-dialogo-de-alto-nivel-sobre-direitos-humanos-entre-o-brasil-e-a-ue-declaracao-conjunta","A nota guarda relação direta e substantiva com a Governança Global Digital, tematizando proteção de dados e privacidade, infraestrutura e tecnologias digitais. Traz informação qualitativa sobre o posicionamento, ações ou articulações do MRE nesse campo, útil à análise da política externa brasileira em governança digital no período 2014-2025.","A União Europeia e o Brasil também discutiram desenvolvimentos recentes de direitos humanos em fóruns multilaterais. Tendo em vista os debates no Conselho de Direitos Humanos das Nações Unidas (em Genebra) e na Terceira Comissão da Assembleia Geral das Nações Unidas (em Nova York), abordaram situações especí...","Filtragem"
