"Titulo","Data","Link","Justificativa","Passagens_Relevantes"
"Declaração de Joanesburgo II - Sandton, Gauteng, África do Sul - 23 de agosto de 2023","24/08/2023","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/declaracao-de-joanesburgo-ii-sandton-gauteng-africa-do-sul-23-de-agosto-de-2023","A nota abrange múltiplos eixos temáticos da governança digital global: soberania digital e cibersegurança, regulação de plataformas e serviços digitais e inclusão e acessibilidade digital. Como evidência, destaca-se: ""...security in the use of ICTs. We also acknowledge the need to advance practical intra-BRICS cooperation through implementation of the BRICS Roadmap of Practical Cooperation on ensuring security in the use of ICTs and the activities of the BRICS Working Group on security in the use of ICTs.""","...security in the use of ICTs. We also acknowledge the need to advance practical intra-BRICS cooperation through implementation of the BRICS Roadmap of Practical Cooperation on ensuring security in the use of ICTs and the activities of the BRICS Working Group on security in the use of ICTs. | ...BRICS Business Council and BRICS Women’s Business Alliance (WBA) with the aim to promote implementation of BRICS Trade in Services Cooperation Roadmap and relevant documents including the BRICS Framework for cooperation in Trade in Professional Services. | ...BRICS members are at different levels of digital development, and thus recognize the need to address respective challenges including the various digital divides. We welcome the establishment of the BRICS Digital Economy Working Group. We reaffirm that openness, efficiency, stability, reliability, are..."
"XIX Reunião do Conselho de Ministros da ALADI","18/08/2023","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/xix-reuniao-do-conselho-de-ministros-da-aladi","A nota aborda infraestrutura digital e transformação tecnológica de forma específica. No tocante ao posicionamento do MRE, destaca-se: ""O encontro serviu para avaliar as atividades da Associação à luz dos múltiplos desafios globais da atualidade. O tema central da reunião foi a economia digital na integração regional, e foram aprovadas seis resoluções que definem linhas de ação para os próximos anos em temas como facilitação de...""","O encontro serviu para avaliar as atividades da Associação à luz dos múltiplos desafios globais da atualidade. O tema central da reunião foi a economia digital na integração regional, e foram aprovadas seis resoluções que definem linhas de ação para os próximos anos em temas como facilitação de..."
"Declaração Ministerial da 47ª reunião anual do G77 - Nova York, 22 de setembro de 2023","23/09/2023","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/declaracao-ministerial-no-contexto-da-47a-reuniao-annual-do-g77-nova-york-22-de-setembro-de-2023","A nota abrange múltiplos eixos temáticos da governança digital global: governança da internet, privacidade e proteção de dados pessoais, regulação de plataformas e serviços digitais e inclusão e acessibilidade digital. Como evidência, destaca-se: ""17.       The Ministers recognized that substantial digital divides and data inequalities exist within and among countries and regions, and between developed and all developing countries, and that many developing...""","17.       The Ministers recognized that substantial digital divides and data inequalities exist within and among countries and regions, and between developed and all developing countries, and that many developing... | ...abuse and exploitation in digital contexts, and recalling that no child shall be subjected to arbitrary or unlawful interference with his or her privacy and family. | ...teachers and families in ensuring a reliable source of daily nutrition and using accessible and inclusive distance-learning solutions to close the digital divide, while protecting children from violence, abuse and exploitation in digital contexts, and recalling that no child shall be subjected to arbitrary..."
"11ª Reunião da Comissão Ministerial Trilateral do Fórum de Diálogo Índia-Brasil-África do Sul (IBAS) - Nova York, 22 de setembro de 2023","22/09/2023","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/11a-reuniao-da-comissao-ministerial-trilateral-do-forum-de-dialogo-india-brasil-africa-do-sul-ibas-nova-york-22-de-setembro-de-2023","A nota aborda inclusão e acessibilidade digital de forma específica. No tocante ao posicionamento do MRE, destaca-se: ""...and security stemming from the already ubiquitous and borderless digital realm. The Ministers emphasized international cooperation for bridging the digital divides and welcomed the establishment of IBSA cooperation on cyber-related issues, including artificial intelligence and new and emerging technologies.""","...and security stemming from the already ubiquitous and borderless digital realm. The Ministers emphasized international cooperation for bridging the digital divides and welcomed the establishment of IBSA cooperation on cyber-related issues, including artificial intelligence and new and emerging technologies."
"Reunião de Chanceleres do BRICS à margem da 78ª Sessão da Assembleia Geral das Nações Unidas – Comunicado Conjunto – Nova York, 20 de setembro de 2023","20/09/2023","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/reuniao-dos-chanceleres-do-brics-a-margem-da-78a-sessao-da-assembleia-geral-das-nacoes-unidas-2013-comunicado-a-imprensa-2013-nova-york-20-de-setembro-de-2023","A nota aborda regulação de plataformas e serviços digitais de forma específica. No tocante ao posicionamento do MRE, destaca-se: ""...sustainable development. They emphasised the continued implementation of the Strategy for BRICS Economic Partnership 2025, the Implementation Roadmap on Trade and Investment related aspects hereof, BRICS Digital Economy Partnership Framework, the Action Plan 2021-2024 for Agricultural...""","...sustainable development. They emphasised the continued implementation of the Strategy for BRICS Economic Partnership 2025, the Implementation Roadmap on Trade and Investment related aspects hereof, BRICS Digital Economy Partnership Framework, the Action Plan 2021-2024 for Agricultural... | ...security in the use of ICTs. They also acknowledged the need to advance practical intra-BRICS cooperation through implementation of the BRICS Roadmap of Practical Cooperation on ensuring security in the use of ICTs and the activities of the BRICS Working Group on security in the use of ICTs...."
"Declaração de Havana sobre “os desafios atuais para o desenvolvimento: o papel da ciência, da tecnologia e da inovação” (em inglês)","16/09/2023","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/declaracao-de-havana-sobre-201cos-desafios-atuais-para-o-desenvolvimento-o-papel-da-ciencia-da-tecnologia-e-da-inovacao201d-em-ingles","A nota abrange múltiplos eixos temáticos da governança digital global: governança da internet, regulação de plataformas e serviços digitais e inclusão e acessibilidade digital. Como evidência, destaca-se: ""...change, biodiversity loss , desertification, sand and dust storms and environmental degradation, as well as the digital divides, with no clear roadmap so far to address these global problems.""","...change, biodiversity loss , desertification, sand and dust storms and environmental degradation, as well as the digital divides, with no clear roadmap so far to address these global problems. | ...and the adverse effects of climate change, biodiversity loss , desertification, sand and dust storms and environmental degradation, as well as the digital divides, with no clear roadmap so far to address these global problems. | ...the Global Digital Compact and the Summit of the Future contribute to, inter alia, the achievement of sustainable development and closing the digital divide between developed and developing countries."
"Declaração de Líderes do G20 de Nova Delhi - Nova Delhi, Índia - 9 e 10 de setembro de 2023","09/09/2023","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/declaracao-de-lideres-do-g20-de-nova-delhi-nova-delhi-india-9-e-10-de-setembro-de-2023","A nota abrange múltiplos eixos temáticos da governança digital global: privacidade e proteção de dados pessoais, regulação de plataformas e serviços digitais e inclusão e acessibilidade digital. Como evidência, destaca-se: ""...and consumer protection. We endorse the G20 2023 Financial Inclusion Action Plan (FIAP), which provides an action oriented and forward-looking roadmap for rapidly accelerating the financial inclusion of individuals and MSMEs, particularly vulnerable and underserved groups in the G20 countries and...""","...and consumer protection. We endorse the G20 2023 Financial Inclusion Action Plan (FIAP), which provides an action oriented and forward-looking roadmap for rapidly accelerating the financial inclusion of individuals and MSMEs, particularly vulnerable and underserved groups in the G20 countries and... | ...the implementation of the 2030 Agenda. To this end, we: i. Recognise the role of digital transformation, AI, data advances, and the need to address digital divides. We endorse the G20 Principles on Harnessing Data for Development (D4D) and welcome the decision to launch Data for Development Capacity Building... | ...the crucial role of tourism and culture as a means for sustainable socio-economic development and economic prosperity, and take note of the Goa Roadmap for Tourism as one of the vehicles for achieving the SDGs."
"Declaração Ministerial Conjunta do BASIC sobre Mudança do Clima","16/10/2023","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/declaracao-ministerial-conjunta-do-basic-sobre-mudanca-do-clima","A nota aborda regulação de plataformas e serviços digitais de forma específica. No tocante ao posicionamento do MRE, destaca-se: ""...their collective provision of climate finance for adaptation to developing countries from 2019 levels by 2025, and putting forward a clear roadmap as early as possible, whilst committing to a new collective quantified goal that goes well beyond the floor of USD 100 billion per year and...""","...their collective provision of climate finance for adaptation to developing countries from 2019 levels by 2025, and putting forward a clear roadmap as early as possible, whilst committing to a new collective quantified goal that goes well beyond the floor of USD 100 billion per year and..."
"Implementação do Ponto 7 do Consenso de Brasília - Mapa do Caminho para a Integração da América do Sul","06/10/2023","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/implementacao-do-ponto-7-do-consenso-de-brasilia-mapa-do-caminho-para-a-integracao-da-america-do-sul","A nota aborda infraestrutura digital e transformação tecnológica de forma específica. No tocante ao posicionamento do MRE, destaca-se: ""...como foco de atenção inicial pelos Presidentes da região, a saber: Combate ao Crime Organizado Transnacional, Comércio e Investimento, Conectividade Digital, Cooperação Transfronteiriça, Defesa, Desenvolvimento Social, Educação e Cultura, Energia, Financiamento ao Desenvolvimento, Gênero, Gestão...""","...como foco de atenção inicial pelos Presidentes da região, a saber: Combate ao Crime Organizado Transnacional, Comércio e Investimento, Conectividade Digital, Cooperação Transfronteiriça, Defesa, Desenvolvimento Social, Educação e Cultura, Energia, Financiamento ao Desenvolvimento, Gênero, Gestão..."
"Atos assinados por ocasião da visita do Ministro dos Negócios Estrangeiros de Ruanda - Brasília, 5 de outubro de 2023","05/10/2023","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/atos-assinados-por-ocasiao-da-visita-do-ministro-dos-negocios-estrangeiros-de-ruanda","A nota aborda privacidade e proteção de dados pessoais de forma específica. No tocante ao posicionamento do MRE, destaca-se: ""a) os dados, incluindo dados pessoais, devem ser obtidos e processados de maneira justa e legal e devem ser apropriados, relevantes e não excessivos em relação aos fins para os quais...""","a) os dados, incluindo dados pessoais, devem ser obtidos e processados de maneira justa e legal e devem ser apropriados, relevantes e não excessivos em relação aos fins para os quais... | a) dados pessoais da pessoa condenada, incluindo o nome, o sexo, a filiação, a nacionalidade, a data e o local de nascimento;"
"Primeira Reunião Sul-Americana de Diálogo entre Ministros da Defesa e das Relações Exteriores","22/11/2023","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/primeira-reuniao-sul-americana-de-dialogo-entre-ministros-da-defesa-e-das-relacoes-exteriores","A nota aborda regulação de plataformas e serviços digitais de forma específica. No tocante ao posicionamento do MRE, destaca-se: ""...Defense and Foreign Affairs"", based on the mandate granted by the Presidents of South America in the Brasilia Consensus, on May 30, and in the Roadmap for South American Integration, adopted on October 5.""","...Defense and Foreign Affairs"", based on the mandate granted by the Presidents of South America in the Brasilia Consensus, on May 30, and in the Roadmap for South American Integration, adopted on October 5. | 5. Taking into account the provisions of points 8 and 9 of the Roadmap for South American Integration, they agreed to:"
"Adoção do Documento “Áreas de Cooperação Prática” no âmbito da Parceria de Diálogo Setorial Brasil-Asean","15/12/2023","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/adocao-do-documento-201careas-de-cooperacao-pratica201d-no-ambito-da-parceria-de-dialogo-setorial-brasil-asean","A nota aborda governança da internet e infraestrutura digital e transformação tecnológica, aportando ao debate sobre governança digital global. Trecho-chave: ",""
"Discurso do Ministro Mauro Vieira na Reunião de Sherpas do G20 — Brasília, 12 de dezembro de 2023","12/12/2023","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/discurso-do-ministro-mauro-vieira-na-reuniao-de-sherpas-do-g20-2014-brasilia-12-de-dezembro-de-2023","A nota aborda regulação de plataformas e serviços digitais de forma específica. No tocante ao posicionamento do MRE, destaca-se: ""...of Foreign Affairs to host its first Sherpas Meeting here at our Foreign Ministry, the Itamaraty Palace, one of the most iconic Brazilian landmark buildings, designed by the architect Oscar Niemeyer.""","...of Foreign Affairs to host its first Sherpas Meeting here at our Foreign Ministry, the Itamaraty Palace, one of the most iconic Brazilian landmark buildings, designed by the architect Oscar Niemeyer."
"Declaração Especial dos Presidentes do MERCOSUL sobre Democracia e Integridade da Informação em Ambientes Digitais","08/12/2023","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/declaracao-especial-dos-presidentes-do-mercosul-sobre-democracia-e-integridade-da-informacao-em-ambientes-digitais","A nota abrange múltiplos eixos temáticos da governança digital global: governança da internet, privacidade e proteção de dados pessoais e inteligência artificial e governança algorítmica. Como evidência, destaca-se: ""...aplicáveis também aos ambientes digitais, tais como os direitos à liberdade de expressão, liberdade de imprensa, privacidade e proteção de dados pessoais, não discriminação e direito ao devido processo, com especial atenção aos casos de assédio e difamação, envolvendo também as plataformas...""","...aplicáveis também aos ambientes digitais, tais como os direitos à liberdade de expressão, liberdade de imprensa, privacidade e proteção de dados pessoais, não discriminação e direito ao devido processo, com especial atenção aos casos de assédio e difamação, envolvendo também as plataformas... | ...de promover ações conjuntas, a partir de uma perspectiva de direitos humanos, para a construção da confiança cidadã, a proteção de dados pessoais e a promoção da integridade, exatidão, consistência e confiabilidade das informações circulantes em ambientes digitais, bem como sobre a... | ...por parte das empresas de tecnologia, especialmente com relação à moderação de conteúdo, algoritmos de recomendação e ao tratamento dos dados pessoais, procurando minimizar a proliferação de conteúdos falsos ou ilegais e a defesa dos direitos das pessoas consumidoras desses serviços, inclusive..."
"Memorando de Entendimento entre o Instituto Guimarães Rosa e a Organização de Estados Ibero-Americanos para a Educação, a Ciência e a Cultura","08/12/2023","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/memorando-de-entendimento-entre-o-instituto-guimaraes-rosa-e-a-organizacao-de-estados-ibero-americanos-para-a-educacao-a-ciencia-e-a-cultura","A nota aborda privacidade e proteção de dados pessoais de forma específica. No tocante ao posicionamento do MRE, destaca-se: ""As partes acordam que, no âmbito do presente Memorando, não haverá qualquer tratamento de dados pessoais, conforme definido pela legislação aplicável em matéria de proteção de dados, incluindo, mas não se limitando à Lei Geral de Proteção de...""","As partes acordam que, no âmbito do presente Memorando, não haverá qualquer tratamento de dados pessoais, conforme definido pela legislação aplicável em matéria de proteção de dados, incluindo, mas não se limitando à Lei Geral de Proteção de..."
"Comunicado Conjunto dos Presidentes dos Estados Partes do Mercosul e Bolívia","07/12/2023","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/comunicado-conjunto-dos-presidentes-dos-estados-partes-do-mercosul-e-bolivia","A nota aborda infraestrutura digital e transformação tecnológica e inclusão e acessibilidade digital, aportando ao debate sobre governança digital global. Trecho-chave: ""...dos hiatos digital e de dados (“data and digital divide”) a ratificação do Acordo permitirá ao MERCOSUL melhor posicionar-se em temas chaves da economia digital, favorecendo em cláusulas que estimulem a maior inclusão de países em desenvolvimento no comércio eletrônico global. O acordo é consistente...""","...dos hiatos digital e de dados (“data and digital divide”) a ratificação do Acordo permitirá ao MERCOSUL melhor posicionar-se em temas chaves da economia digital, favorecendo em cláusulas que estimulem a maior inclusão de países em desenvolvimento no comércio eletrônico global. O acordo é consistente... | Em um contexto internacional de crescimento dos hiatos digital e de dados (“data and digital divide”) a ratificação do Acordo permitirá ao MERCOSUL melhor posicionar-se em temas chaves da economia digital, favorecendo em cláusulas que..."
"Atos adotados por ocasião da visita ao Brasil do Presidente da França, Emmanuel Macron - 28 de março de 2024","28/03/2024","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/atos-adotados-por-ocasiao-da-visita-do-presidente-da-franca-emmanuel-macron-ao-brasil","A nota aborda privacidade e proteção de dados pessoais de forma específica. No tocante ao posicionamento do MRE, destaca-se: ""No âmbito do presente Acordo, cria-se um novo Capítulo VIII intitulado “Proteção de Dados Pessoais”, que comporta um único Artigo, redigido da seguinte forma:""","No âmbito do presente Acordo, cria-se um novo Capítulo VIII intitulado “Proteção de Dados Pessoais”, que comporta um único Artigo, redigido da seguinte forma: | 2. O tratamento de dados pessoais deve se limitar ao mínimo necessário para a realização de suas finalidades, com abrangência dos dados pertinentes, proporcionais e não... | 4. Toda e qualquer pessoa cujos dados pessoais sejam transmitidos de um Estado ao outro em aplicação do presente Acordo terá direito de interpor recurso jurisdicional efetivo se considerar..."
"Visita ao Brasil do Ministro dos Negócios Estrangeiros e Europeus da Croácia, Gordan Grlic Radman - Brasília, 14 de março de 2024","14/03/2024","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/visita-ao-brasil-do-ministro-dos-negocios-estrangeiros-e-europeus-da-croacia-gordan-grlic-radman-brasilia-14-de-marco-de-2024","A nota aborda regulação de plataformas e serviços digitais de forma específica. No tocante ao posicionamento do MRE, destaca-se: ""Visita ao Brasil do Ministro dos Negócios Estrangeiros e Europeus da Croácia, Gordan Grlic Radman - Brasília, 14 de março de 2024""","Visita ao Brasil do Ministro dos Negócios Estrangeiros e Europeus da Croácia, Gordan Grlic Radman - Brasília, 14 de março de 2024 | O Ministro dos Negócios Estrangeiros e Europeus da Croácia, Gordan Grlic Radman, realizou visita oficial a Brasília hoje, 14 de março, ocasião na qual manteve reunião de trabalho com o Ministro das Relações Exteriores,..."
"Declaração Conjunta e Declaração de Seguimento da Parceria Estratégica Renovada Brasil - Espanha","06/03/2024","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/declaracao-conjunta-e-declaracao-de-seguimento-da-parceria-estrategica-renovada-brasil-espanha","A nota aborda inclusão e acessibilidade digital de forma específica. No tocante ao posicionamento do MRE, destaca-se: ""...objetivos junto à Secretaria-Geral Ibero-Americana (SEGIB). f. Seguir apoiando, desde ambos os países, o Programa Ibero-Americano de Ciência e Tecnologia para o Desenvolvimento (CYTED) para que continue a ser um importante instrumento de cooperação científica e tecnológica da Conferência Ibero-Americana, fornecendo os...""","...objetivos junto à Secretaria-Geral Ibero-Americana (SEGIB). f. Seguir apoiando, desde ambos os países, o Programa Ibero-Americano de Ciência e Tecnologia para o Desenvolvimento (CYTED) para que continue a ser um importante instrumento de cooperação científica e tecnológica da Conferência Ibero-Americana, fornecendo os..."
"Atos adotados por ocasião da visita do presidente Luiz Inácio Lula da Silva à Colômbia — Bogotá, 17 de abril de 2024","18/04/2024","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/atos-adotados-por-ocasiao-da-visita-do-presidente-luiz-inacio-lula-da-silva-a-colombia-2014-bogota-17-de-abril-de-2024","A nota aborda privacidade e proteção de dados pessoais e infraestrutura digital e transformação tecnológica, aportando ao debate sobre governança digital global. Trecho-chave: ""QUINTO: TROCA DE INFORMAÇÕES, PROTEÇÃO DE DADOS PESSOAIS, CONFIDENCIALIDADE E PUBLICIDADE""","QUINTO: TROCA DE INFORMAÇÕES, PROTEÇÃO DE DADOS PESSOAIS, CONFIDENCIALIDADE E PUBLICIDADE | ...estimularão a troca de informações sobre tráfico de pessoas, de acordo com o disposto na sua legislação interna sobre proteção de dados pessoais e confidencialidade de informações. Da mesma forma, com referência à proteção das vítimas, buscarão tomar as medidas previstas nas... | 5. Implementação de infraestrutura de comunicação, especialmente redes de banda larga, e cabos de fibra óptica subfluvial;"
"Declaração Conjunta da Iniciativa de Parceria Brasil-Japão sobre Meio Ambiente, Clima, Desenvolvimento Sustentável e Economias Resilientes","03/05/2024","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/declaracao-conjunta-da-iniciativa-de-parceria-brasil-japao-sobre-meio-ambiente-clima-desenvolvimento-sustentavel-e-economias-resilientes","A nota aborda inclusão e acessibilidade digital de forma específica. No tocante ao posicionamento do MRE, destaca-se: ""...desenvolvimento tecnológico conjunto e na transferência de tecnologia para as partes interessadas brasileiras. Com vistas ao desenvolvimento de tecnologia para o desenvolvimento sustentável, ambos os lados afirmaram seu compromisso em promover o Projeto de Desenvolvimento Colaborativo da Agricultura Digital e de Precisão...""","...desenvolvimento tecnológico conjunto e na transferência de tecnologia para as partes interessadas brasileiras. Com vistas ao desenvolvimento de tecnologia para o desenvolvimento sustentável, ambos os lados afirmaram seu compromisso em promover o Projeto de Desenvolvimento Colaborativo da Agricultura Digital e de Precisão..."
"Comunicado Conjunto sobre o Fortalecimento da  Parceria Estratégica e Global Brasil -Japão","03/05/2024","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/comunicado-conjunto-sobre-o-fortalecimento-da-parceria-estrategica-e-global-brasil-japao","A nota abrange múltiplos eixos temáticos da governança digital global: governança da internet, soberania digital e cibersegurança, inteligência artificial e governança algorítmica, infraestrutura digital e transformação tecnológica e inclusão e acessibilidade digital. Como evidência, destaca-se: ""...seguras, abertas e transparentes, e afirmaram que ambos os países trabalharão para esse propósito em áreas tais como o estabelecimento de redes 5G seguras e de tecnologias abertas e interoperacionais. Nesse contexto, os dois líderes saudaram o progresso na cooperação em Redes de Acesso de...""","...seguras, abertas e transparentes, e afirmaram que ambos os países trabalharão para esse propósito em áreas tais como o estabelecimento de redes 5G seguras e de tecnologias abertas e interoperacionais. Nesse contexto, os dois líderes saudaram o progresso na cooperação em Redes de Acesso de... | 68. Os dois líderes mencionaram a importância de se promover o uso de tecnologias de informação e comunicação mediante expansão da rede de banda larga, inclusive através do programa do setor privado de financiamento de investimento “Projeto de Promoção da Inclusão Digital” da JICA. | ...digital e melhorar as vidas das pessoas. O Brasil congratulou o Japão pela organização da 18a reunião do Fórum de Governança da Internet (IGF). Ambos os países estão determinados a continuar a colaboração em fóruns multilaterais e fóruns de governança digital com diferentes partes..."
"Transferência da Presidência Rotativa do Consenso de Brasília do Chile para a Colômbia – Luque, Paraguai, 28 de junho de 2024","28/06/2024","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/transferencia-da-presidencia-rotativa-do-consenso-de-brasilia-do-chile-para-a-colombia-2013-luque-paraguai-28-de-junho-de-2024","A nota aborda infraestrutura digital e transformação tecnológica de forma específica. No tocante ao posicionamento do MRE, destaca-se: ""...em temas como transição energética justa, mudança do clima, modelos produtivos sustentáveis e migrações, integração produtiva e conectividade digital.""","...em temas como transição energética justa, mudança do clima, modelos produtivos sustentáveis e migrações, integração produtiva e conectividade digital."
"Declaração Conjunta dos Presidentes do Estado Plurinacional da Bolívia e da República Federativa do Brasil - Santa Cruz, 9 de julho de 2024","09/07/2024","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/declaracao-conjunta-dos-presidentes-do-estado-plurinacional-da-bolivia-e-da-republica-federativa-do-brasil-santa-cruz-9-de-julho-de-2024","A nota aborda infraestrutura digital e transformação tecnológica de forma específica. No tocante ao posicionamento do MRE, destaca-se: ""...a la cooperación en la gestión de espectro y la prestación de servicios públicos públicos por radiofrecuencia, en particular la tecnología 5G para el desarrollo de una conectividad significativa.""","...a la cooperación en la gestión de espectro y la prestación de servicios públicos públicos por radiofrecuencia, en particular la tecnología 5G para el desarrollo de una conectividad significativa."
"Comunicado Conjunto dos Presidentes dos Estados Partes do Mercosul e da Bolívia","08/07/2024","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/comunicado-conjunto-dos-presidentes-dos-estados-partes-do-mercosul-e-da-bolivia","A nota aborda infraestrutura digital e transformação tecnológica de forma específica. No tocante ao posicionamento do MRE, destaca-se: ""...conectividade terrestre, aérea, fluvial, digital e energética. A esse respeito, celebraram a realização do Seminário de Integração Física e Conectividade Digital, que favoreceu a discussão político-técnica e a coordenação de ações, com vistas a trabalhar em um plano multimodal que incorpore diversos...""","...conectividade terrestre, aérea, fluvial, digital e energética. A esse respeito, celebraram a realização do Seminário de Integração Física e Conectividade Digital, que favoreceu a discussão político-técnica e a coordenação de ações, com vistas a trabalhar em um plano multimodal que incorpore diversos..."
"Comunicado conjunto da reunião entre o Ministro das Relações Exteriores do Brasil e o Secretário de Relações Exteriores das Filipinas","23/08/2024","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/comunicado-conjunto-sobre-a-reuniao-entre-o-secretario-de-relacoes-exteriores-das-filipinas-e-o-ministro-das-relacoes-exteriores-do-brasil","A nota aborda regulação de plataformas e serviços digitais de forma específica. No tocante ao posicionamento do MRE, destaca-se: ""...of providing the necessary support and cooperation to the process of Timor-Leste’s eventual membership in ASEAN, in accordance with ASEAN’s Roadmap for Timor-Leste’s full membership.""","...of providing the necessary support and cooperation to the process of Timor-Leste’s eventual membership in ASEAN, in accordance with ASEAN’s Roadmap for Timor-Leste’s full membership."
"Reunião de ministros das Relações Exteriores do IBAS à margem da 79ª AGNU – Nova York, 26 de setembro de 2024 – comunicado à imprensa","26/09/2024","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/reuniao-de-ministros-das-relacoes-exteriores-do-ibas-a-margem-da-79a-agnu-2013-nova-york-26-de-setembro-de-2024-2013-comunicado-a-imprensa","A nota abrange múltiplos eixos temáticos da governança digital global: privacidade e proteção de dados pessoais, infraestrutura digital e transformação tecnológica, regulação de plataformas e serviços digitais e inclusão e acessibilidade digital. Como evidência, destaca-se: ""...reduzir todas as divisões digitais e acelerar o progresso dos Objetivos de Desenvolvimento Sustentável; expandir a inclusão e os benefícios da economia digital para todos; promover um espaço digital inclusivo, aberto, seguro e protegido que respeite, proteja e promova os direitos humanos; promover...""","...reduzir todas as divisões digitais e acelerar o progresso dos Objetivos de Desenvolvimento Sustentável; expandir a inclusão e os benefícios da economia digital para todos; promover um espaço digital inclusivo, aberto, seguro e protegido que respeite, proteja e promova os direitos humanos; promover... | ...desenvolvimento de coletar, acessar e processar dados, respeitando as estruturas legais aplicáveis relacionadas à privacidade, à proteção de dados pessoais, à segurança e aos direitos de propriedade intelectual, como essenciais para aproveitar o potencial da economia digital para o desenvolvimento... | ...à proteção de dados pessoais, à segurança e aos direitos de propriedade intelectual, como essenciais para aproveitar o potencial da economia digital para o desenvolvimento sustentável. As discussões no âmbito das Nações Unidas sobre os princípios fundamentais da governança de dados são..."
"XVI Cúpula do BRICS – Kazan, Rússia, 22 a 24 de outubro de 2024 - Declaração Final","23/10/2024","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/xvi-cupula-do-brics-2013-kazan-russia-22-a-24-de-outubro-de-2024-declaracao-final","A nota abrange múltiplos eixos temáticos da governança digital global: privacidade e proteção de dados pessoais, inteligência artificial e governança algorítmica, infraestrutura digital e transformação tecnológica, regulação de plataformas e serviços digitais e inclusão e acessibilidade digital. Como evidência, destaca-se: ""...a governança justa, inclusiva e equitativa dos dados é fundamental para permitir que os países em desenvolvimento aproveitem os benefícios da economia digital e das tecnologias emergentes, incluindo a inteligência artificial. Lançamos apelo para a criação de uma estrutura global justa e equitativa...""","...a governança justa, inclusiva e equitativa dos dados é fundamental para permitir que os países em desenvolvimento aproveitem os benefícios da economia digital e das tecnologias emergentes, incluindo a inteligência artificial. Lançamos apelo para a criação de uma estrutura global justa e equitativa... | ...as oportunidades sociais e econômicas para todos. Incentivamos os membros do BRICS a explorar a possibilidade de atividades conjuntas no campo da infraestrutura digital para garantir a integridade, a estabilidade do funcionamento e a segurança dos segmentos nacionais da Internet, respeitando as estruturas... | ...Conselho Empresarial do BRICS em diferentes domínios, incluindo agricultura, finanças e investimentos, infraestrutura, transporte e logística, economia digital, produção de energia e desenvolvimento sustentável."
